internal_row_id,canonical_name,relevance_status,relevance_reason,normalized_domain,website,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,place_ids,duplicate_count,source,scraped_at
uae-pilot-0343,P&T Group - Engineers office,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",p-t-group.com,http://www.p-t-group.com/,Dubai,Architecture firm,Al Hudaiba Awards Building - Dubai - United Arab Emirates,,+971 4 358 6803,4.6,41,https://www.google.com/maps/search/?api=1&query=P%26T%20Group%20-%20Engineers%20office&query_place_id=ChIJqa6XwgBDXz4R-q_64Wuh6jk,ChIJqa6XwgBDXz4R-q_64Wuh6jk,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0344,PA Associates Engineering Consultancy Abu Dhabi,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Engineering consultant,Musaffah - ME9 - Abu Dhabi - United Arab Emirates,,+971 55 939 3667,5.0,4,https://www.google.com/maps/search/?api=1&query=PA%20Associates%20Engineering%20Consultancy%20Abu%20Dhabi&query_place_id=ChIJLZDQUGRHXj4RSN1salD4hik,ChIJLZDQUGRHXj4RSN1salD4hik,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.737Z
uae-pilot-0345,Paradise Home Engineering Consultancy,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",phengc.com,http://www.phengc.com/,Dubai,Engineering consultant,25 Zaa'beel St - Al Karama - Dubai - United Arab Emirates,,+971 4 357 5333,4.5,23,https://www.google.com/maps/search/?api=1&query=Paradise%20Home%20Engineering%20Consultancy&query_place_id=ChIJC7ij-ClDXz4RTS8pqK4bbb0,ChIJC7ij-ClDXz4RTS8pqK4bbb0,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.729Z
uae-pilot-0346,Paramount Shipping & Forwarding LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",paramountshpgdxb.com,http://paramountshpgdxb.com/,Dubai,Logistics service,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 345 5115,4.6,10,https://www.google.com/maps/search/?api=1&query=Paramount%20Shipping%20%26%20Forwarding%20LLC&query_place_id=ChIJ1TEnbQFDXz4RsjerTsMBsmI,ChIJ1TEnbQFDXz4RsjerTsMBsmI,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0347,PATIO ARCHITECTS L.L.C.,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",patio-architects.com,https://patio-architects.com/,Abu Dhabi,Interior designer,Incubator Building Office A122 - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates,,+971 50 246 1466,,,https://www.google.com/maps/search/?api=1&query=PATIO%20ARCHITECTS%20L.L.C.&query_place_id=ChIJR5gYcsxJXj4RH8m7K56rWOw,ChIJR5gYcsxJXj4RH8m7K56rWOw,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.125Z
uae-pilot-0348,Percent engineering consultancy,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",percentengineering.com,http://www.percentengineering.com/,Abu Dhabi,Engineering consultant,10 Ad Duha St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 50 557 4220,4.7,15,https://www.google.com/maps/search/?api=1&query=Percent%20engineering%20consultancy&query_place_id=ChIJnW1Qc_JHXj4RwYpz12iMzNI,ChIJnW1Qc_JHXj4RwYpz12iMzNI,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
uae-pilot-0349,Perfect Cargo Services and PCS Movers,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",perfectcargos.com,https://www.perfectcargos.com/index.html,Abu Dhabi,Logistics service,"22225, 19 Dhabi - Ad Dibsi St - Al Zahiyah - E16 02 - Abu Dhabi - United Arab Emirates",,+971 2 632 4022,4.9,65,https://www.google.com/maps/search/?api=1&query=Perfect%20Cargo%20Services%20and%20PCS%20Movers&query_place_id=ChIJC7lI-DlnXj4RjVVDWjvP6Ds,ChIJC7lI-DlnXj4RjVVDWjvP6Ds,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0350,Pinoy Zuper Deals UAE,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,35A st - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 649 4625,3.0,2,https://www.google.com/maps/search/?api=1&query=Pinoy%20Zuper%20Deals%20UAE&query_place_id=ChIJS46LJqJDXz4RDKxyKYNL40I,ChIJS46LJqJDXz4RDKxyKYNL40I,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
uae-pilot-0351,Pioneer Engineering Consultants,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",pecdubai.ae,http://www.pecdubai.ae/,Dubai,Engineering consultant,"Office 212 A&B, Al Qaizi building, Salahuddin Street - near Fish Roundabout - Deira - Dubai - United Arab Emirates",,+971 4 272 2402,4.2,30,https://www.google.com/maps/search/?api=1&query=Pioneer%20Engineering%20Consultants&query_place_id=ChIJJxtkg7VcXz4RNzzRaPMYAR8,ChIJJxtkg7VcXz4RNzzRaPMYAR8,1,apify_google_maps_run-dubai-g1,2026-09-07T11:26:01.109Z
uae-pilot-0352,Pivot Engineering & General Contracting Co,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",pivot.ae,https://www.pivot.ae/,Abu Dhabi,Construction company,Al Quffal St - Al Bateen - W35 - Abu Dhabi - United Arab Emirates,,+971 2 694 7999,3.8,170,https://www.google.com/maps/search/?api=1&query=Pivot%20Engineering%20%26%20General%20Contracting%20Co&query_place_id=ChIJvVV6FvzcDhQRnRNFQ38T5jA,ChIJvVV6FvzcDhQRnRNFQ38T5jA,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.237Z
uae-pilot-0353,PLANDO Interiors & Architecture,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",plandointeriors.com,https://www.plandointeriors.com/,Dubai,Interior designer,Al Nahda Second - Dubai - United Arab Emirates,,+971 54 772 6252,4.7,24,https://www.google.com/maps/search/?api=1&query=PLANDO%20Interiors%20%26%20Architecture&query_place_id=ChIJ7e9WeYVdXz4Rs6XHw5nyOJQ,ChIJ7e9WeYVdXz4Rs6XHw5nyOJQ,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:53.861Z
uae-pilot-0354,PM Sheeraz,eligible_employer,"Category (Interior Decorator) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",pmsheeraz.com,http://www.pmsheeraz.com/,Dubai,Interior Decorator,Dubai Real Estate Center - Mabani Consulting - 411 Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,,+971 56 824 3266,,,https://www.google.com/maps/search/?api=1&query=PM%20Sheeraz&query_place_id=ChIJLXaI1MNDXz4RCpbFfKkevT0,ChIJLXaI1MNDXz4RCpbFfKkevT0,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:44.431Z
uae-pilot-0355,Power Links Taxation & Accounting Firm,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",vatlinks.com,https://www.vatlinks.com/,Dubai,Accounting firm,Office No - 1 Al Qiyadah metro Exit -1 - beside Baqer Mohibi Supermarket - Hor Al Anz East - Dubai - United Arab Emirates,,+971 4 225 7866,3.4,10,https://www.google.com/maps/search/?api=1&query=Power%20Links%20Taxation%20%26%20Accounting%20Firm&query_place_id=ChIJnQaQQM9DXz4RAPZhx3Y5a7Q,ChIJnQaQQM9DXz4RAPZhx3Y5a7Q,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
uae-pilot-0356,Prime Gypsum and Electrical Services,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,,,+971 56 333 5068,4.3,7,https://www.google.com/maps/search/?api=1&query=Prime%20Gypsum%20and%20Electrical%20Services&query_place_id=ChIJNxFoi-MndS8RTHOm4tAi21w,ChIJNxFoi-MndS8RTHOm4tAi21w,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.179Z
uae-pilot-0357,Priority Relocations Dubai,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",priorityrelocations.ae,https://www.priorityrelocations.ae/,Dubai,Freight forwarding service,"Crystal Business Building, Mezzanine Floor - near ADCB Metro Station - Al Karama - Dubai - United Arab Emirates",,+971 50 582 2962,4.6,193,https://www.google.com/maps/search/?api=1&query=Priority%20Relocations%20Dubai&query_place_id=ChIJbeQVo5xDXz4RwZNKSJceCJE,ChIJbeQVo5xDXz4RwZNKSJceCJE,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
uae-pilot-0358,Pristine Medical Center,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",pristinemedical.ae,https://pristinemedical.ae/,Dubai,Hospital,2nd December St - near Civil Defense - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 351 3033,4.8,470,https://www.google.com/maps/search/?api=1&query=Pristine%20Medical%20Center&query_place_id=ChIJRWrLRlJDXz4RsAUBhIorTUM,ChIJRWrLRlJDXz4RsAUBhIorTUM,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.432Z
uae-pilot-0359,Project-Central LWM,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",project-central.com,https://www.project-central.com/,Dubai,Construction company,"Al Hudaiba Awards Building, Block B – 711 - Dubai - United Arab Emirates",,+971 4 320 9646,,,https://www.google.com/maps/search/?api=1&query=Project-Central%20LWM&query_place_id=ChIJMf_sdy1DXz4R5nY7U8x1oWQ,ChIJMf_sdy1DXz4R5nY7U8x1oWQ,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
uae-pilot-0360,promiseexpresslogistics,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",promiseexpresslogistics.com,https://www.promiseexpresslogistics.com/,Dubai,Logistics service,"Awadi. Bldg-6, Office - 05 1st St - Jumeirah - Jumeira First - Dubai - United Arab Emirates",,+971 52 639 0533,5.0,15,https://www.google.com/maps/search/?api=1&query=promiseexpresslogistics&query_place_id=ChIJp08JQBxDXz4RAWoikXtcpmk,ChIJp08JQBxDXz4RAWoikXtcpmk,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
uae-pilot-0361,Protexive Engineering Consultants,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",protexiveconsultant.ae,http://www.protexiveconsultant.ae/,Abu Dhabi,Engineering consultant,"503 , 5th floor , Mazyad office Tower 1 - Abu Dhabi - United Arab Emirates",,+971 54 390 6203,5.0,2,https://www.google.com/maps/search/?api=1&query=Protexive%20Engineering%20Consultants&query_place_id=ChIJ9Wp_ezyuCisRdpE6W0cPyHw,ChIJ9Wp_ezyuCisRdpE6W0cPyHw,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.737Z
uae-pilot-0362,Qeyas Contracting L.L.C.,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",qeyascontracting.ae,http://www.qeyascontracting.ae/,Dubai,Construction company,153 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 345 7780,4.5,11,https://www.google.com/maps/search/?api=1&query=Qeyas%20Contracting%20L.L.C.&query_place_id=ChIJv2kGbQFDXz4ReS2z7nyiB2A,ChIJv2kGbQFDXz4ReS2z7nyiB2A,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.702Z
uae-pilot-0363,R I Z Global Electronics Trading LLC,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,Al Wasl Rd - Al Bada' - Dubai - United Arab Emirates,,+971 4 327 6333,5.0,2,https://www.google.com/maps/search/?api=1&query=R%20I%20Z%20Global%20Electronics%20Trading%20LLC&query_place_id=ChIJY9wCMwBDXz4Rrq-QVnaVFxY,ChIJY9wCMwBDXz4Rrq-QVnaVFxY,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.239Z
uae-pilot-0364,RAI Group HQ,irrelevant_small_retail_or_generic,"Category set (Corporate office) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",raifirm.com,http://www.raifirm.com/,Abu Dhabi,Corporate office,City gate - Zayed City - MZ29 - Abu Dhabi - United Arab Emirates,,,5.0,4,https://www.google.com/maps/search/?api=1&query=RAI%20Group%20HQ&query_place_id=ChIJy9w_0nVDXj4R1T5cL8O36IM,ChIJy9w_0nVDXj4R1T5cL8O36IM,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
uae-pilot-0365,Rakhat Construction LLC,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",rakhatconstruction.com,https://rakhatconstruction.com/,Dubai,Construction company,"building - Office 211,2nd Floor, Dry Docks clinic - Jumeirah Brg - Al Mina - Dubai - United Arab Emirates",,+971 4 334 1568,4.4,12,https://www.google.com/maps/search/?api=1&query=Rakhat%20Construction%20LLC&query_place_id=ChIJGYmhpqRDXz4RHlprynZ4QhA,ChIJGYmhpqRDXz4RHlprynZ4QhA,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.702Z
uae-pilot-0366,Rank Accounting and Consultancy LLC,eligible_employer,"Category (Auditor) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",rank-consultancy.com,http://www.rank-consultancy.com/,Dubai,Auditor,"Alfa Hub, Mankhool Building - 4W3, 4th Floor - 4 E St - Mankhool - Dubai - United Arab Emirates",,+971 55 190 4658,5.0,39,https://www.google.com/maps/search/?api=1&query=Rank%20Accounting%20and%20Consultancy%20LLC&query_place_id=ChIJjwowadRDXz4ReEZgvB7S0uw,ChIJjwowadRDXz4ReEZgvB7S0uw,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.869Z
uae-pilot-0367,RAS Marble and Granite الرخام والجرانيت,eligible_employer,"Category (Marble contractor) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",call.whatsapp.com,https://call.whatsapp.com/voice/OgoQ820oSnSA76IG9KKNZY,Abu Dhabi,Marble contractor,55 Sheikh Mohammed Bin Rashid Al Maktoum Rd - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,,+91 86558 35403,5.0,17,https://www.google.com/maps/search/?api=1&query=RAS%20Marble%20and%20Granite%20%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85%20%D9%88%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D9%86%D9%8A%D8%AA&query_place_id=ChIJFSl_xpFBXj4ROoeSK6qPIVI,ChIJFSl_xpFBXj4ROoeSK6qPIVI,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.125Z
uae-pilot-0368,RECTANGLE INTERIORS “AWARD WINNING DESIGN STUDIO”,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",rectangleinterior.com,https://rectangleinterior.com/,Dubai,Interior designer,"Sheraton grand hotel, Office tower - 36th level - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates",,+971 50 535 7999,4.4,105,https://www.google.com/maps/search/?api=1&query=RECTANGLE%20INTERIORS%20%E2%80%9CAWARD%20WINNING%20DESIGN%20STUDIO%E2%80%9D&query_place_id=ChIJq6qqqtFpXz4RX8z5QT1EhtQ,ChIJq6qqqtFpXz4RX8z5QT1EhtQ,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
uae-pilot-0369,Reehan Advertising,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Architecture firm,Al Hudaiba Rd - Al Bada' - Dubai - United Arab Emirates,,+971 55 149 2656,3.5,2,https://www.google.com/maps/search/?api=1&query=Reehan%20Advertising&query_place_id=ChIJGYciy9FDXz4RIn8sxM6Sfoo,ChIJGYciy9FDXz4RIn8sxM6Sfoo,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:56.121Z
uae-pilot-0370,Reliable Engineering Consultancy LLC,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",reliableengineeringconsultancy.com,https://www.reliableengineeringconsultancy.com/,Abu Dhabi,Engineering consultant,"Office M4,Building C72 - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",,+971 56 997 9514,5.0,9,https://www.google.com/maps/search/?api=1&query=Reliable%20Engineering%20Consultancy%20LLC&query_place_id=ChIJOdyQ1Vp-qGgR922OhFBtxFY,ChIJOdyQ1Vp-qGgR922OhFBtxFY,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
uae-pilot-0371,Riviera Engineering Consultant,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",rivieraeng.ae,http://www.rivieraeng.ae/,Abu Dhabi,Engineering consultant,مزيد، مول TOWER - OFFICE 26 - 2 5TH FLOOR - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 50 992 2267,5.0,1,https://www.google.com/maps/search/?api=1&query=Riviera%20Engineering%20Consultant&query_place_id=ChIJndn5XgBHXj4R9DG-OzCCDEs,ChIJndn5XgBHXj4R9DG-OzCCDEs,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
uae-pilot-0372,RoyalTech Boss,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,Mankhool - Dubai - United Arab Emirates,,+971 50 121 8543,,,https://www.google.com/maps/search/?api=1&query=RoyalTech%20Boss&query_place_id=ChIJT41qfSRDXz4Rpj-i0sQXrRA,ChIJT41qfSRDXz4Rpj-i0sQXrRA,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.990Z
uae-pilot-0373,S A G Logistic Services LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",saglogistic.com,https://saglogistic.com/,Dubai,Logistics service,"Fahidi Heights - AWR Properties - 1202, Level 12 - Al Hamriya - Dubai - United Arab Emirates",,+971 4 349 4262,4.7,54,https://www.google.com/maps/search/?api=1&query=S%20A%20G%20Logistic%20Services%20LLC&query_place_id=ChIJl7oJELxDXz4R2g5wg3Llm64,ChIJl7oJELxDXz4R2g5wg3Llm64,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0374,SA Creative Technical Works LLC,eligible_employer,"Category (Interior Decorator) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",sactw.com,http://sactw.com/,Dubai,Interior Decorator,Al Hudaiba Awards Building - Block C شارع الثاني من ديسمبر‎ - Jumeirah - Dubai - United Arab Emirates,,+971 4 554 6883,1.0,2,https://www.google.com/maps/search/?api=1&query=SA%20Creative%20Technical%20Works%20LLC&query_place_id=ChIJWdHstW5DXz4Rvf1UmoXA7mw,ChIJWdHstW5DXz4Rvf1UmoXA7mw,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:44.431Z
uae-pilot-0375,Saad Alhulul Technical Services,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",saadtech.com,https://www.saadtech.com/,Dubai,Construction company,"Phase 1 ,Block J, unit 7,8 - Dubai Industrial city - Dubai - United Arab Emirates",,+971 52 358 9277,5.0,1,https://www.google.com/maps/search/?api=1&query=Saad%20Alhulul%20Technical%20Services&query_place_id=ChIJ47kLSkRdXz4RDJOL2uHDE0w,ChIJ47kLSkRdXz4RDJOL2uHDE0w,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
uae-pilot-0376,Saadiyat Accounting & Bookkeeping L.L.C,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",saadiyataccounting.com,https://www.saadiyataccounting.com/,Dubai,Accounting firm,Office 238 - 63 32A St - near Fish Roundabout - Naif - Deira - Dubai - United Arab Emirates,,+971 4 234 1555,4.9,92,https://www.google.com/maps/search/?api=1&query=Saadiyat%20Accounting%20%26%20Bookkeeping%20L.L.C&query_place_id=ChIJeb_-t8JDXz4R49ub82rVhSo,ChIJeb_-t8JDXz4R49ub82rVhSo,1,apify_google_maps_run-dubai-g3,2026-09-07T11:21:04.480Z
uae-pilot-0377,"Said Mohammad Furniture, Carpets & Curtains",irrelevant_small_retail_or_generic,"Category set (Carpet store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",saidmohammadfurniture.com,https://saidmohammadfurniture.com/,Abu Dhabi,Carpet store,Al Misheer St - Zayed Port - E14 01 - Abu Dhabi - United Arab Emirates,,+971 52 865 4286,4.9,99,https://www.google.com/maps/search/?api=1&query=Said%20Mohammad%20Furniture%2C%20Carpets%20%26%20Curtains&query_place_id=ChIJn8gXyPpmXj4RT4esg4JFGXY,ChIJn8gXyPpmXj4RT4esg4JFGXY,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0378,Salem al Katheeri Carpet trd.Est,irrelevant_small_retail_or_generic,"Category set (Carpet store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",salemalkatheeri-carpet.netlify.app,https://salemalkatheeri-carpet.netlify.app/,Abu Dhabi,Carpet store,Al Misheer St - Zayed Port - E14 01 - Abu Dhabi - United Arab Emirates,,+971 50 429 3450,5.0,1,https://www.google.com/maps/search/?api=1&query=Salem%20al%20Katheeri%20Carpet%20trd.Est&query_place_id=ChIJUa8hyuhnXj4RRJaawBibnEk,ChIJUa8hyuhnXj4RRJaawBibnEk,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0379,Salma Children's Long-Term Care and Rehabilitation Hospital,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",salmahospital.com,https://salmahospital.com/,Abu Dhabi,Hospital,Salama Bint Butti St - Hadbat Al Za`Faranah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 666 2929,4.7,188,https://www.google.com/maps/search/?api=1&query=Salma%20Children's%20Long-Term%20Care%20and%20Rehabilitation%20Hospital&query_place_id=ChIJzUCMC_1pXj4RrWo3yKL-1pY,ChIJzUCMC_1pXj4RrWo3yKL-1pY,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
uae-pilot-0380,Samsung Experience Store Abu Dhabi Mall,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",mdsmobile.ae,https://mdsmobile.ae/pages/samsung-abu-dhabi-mall,Abu Dhabi,Electronics store,Mall - Al Miyani St - Al Zahiyah - Level 2 - Abu Dhabi - United Arab Emirates,,+971 2 631 1147,4.9,3548,https://www.google.com/maps/search/?api=1&query=Samsung%20Experience%20Store%20Abu%20Dhabi%20Mall&query_place_id=ChIJtUt2LHJpXj4RKcSWW5PROQg,ChIJtUt2LHJpXj4RKcSWW5PROQg,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0381,Samsung Experience Store The Galleria Al Maryah Island,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",samsung.com,https://www.samsung.com/ae/?utm_source=google&utm_medium=local-search&utm_campaign=googlemybusiness,Abu Dhabi,Electronics store,The Galleria Mall - Level 1 Al Falah St - Al Maryah Island - MI10 - Abu Dhabi - United Arab Emirates,,+971 2 584 8177,4.8,428,https://www.google.com/maps/search/?api=1&query=Samsung%20Experience%20Store%20The%20Galleria%20Al%20Maryah%20Island&query_place_id=ChIJCdTFdOFnXj4R6rwEQo7iYE0,ChIJCdTFdOFnXj4R6rwEQo7iYE0;ChIJwxnYAf9nXj4RyrvhdGH_V2g,2,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
uae-pilot-0382,Sarhen International Design,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",sarhenintl.com,http://www.sarhenintl.com/,Dubai,Interior designer,Jumeirah Beach Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 288 5515,5.0,2,https://www.google.com/maps/search/?api=1&query=Sarhen%20International%20Design&query_place_id=ChIJ00bHQh9DXz4ReOXj3D4jZfk,ChIJ00bHQh9DXz4ReOXj3D4jZfk,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
uae-pilot-0383,Sawalma Medical Centre,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Hospital,67PF+XRV - Al Bada' - Dubai - United Arab Emirates,,+971 4 345 5001,,,https://www.google.com/maps/search/?api=1&query=Sawalma%20Medical%20Centre&query_place_id=ChIJuQ5rGf5CXz4Ru7LoLbydGYE,ChIJuQ5rGf5CXz4Ru7LoLbydGYE,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0384,SBC Express Cargo LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",sbcexpresscargo.com,http://sbcexpresscargo.com/,Dubai,Logistics service,67JG+Q4P - Al Bada' - Dubai - United Arab Emirates,,+971 800 2755,4.7,856,https://www.google.com/maps/search/?api=1&query=SBC%20Express%20Cargo%20LLC&query_place_id=ChIJyTm_bxBDXz4RVOLTpjzBlmo,ChIJyTm_bxBDXz4RVOLTpjzBlmo,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0385,Scan Construction,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",scanco.ae,https://www.scanco.ae/,Abu Dhabi,Construction company,F9R6+G83 - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 626 8753,4.9,14,https://www.google.com/maps/search/?api=1&query=Scan%20Construction&query_place_id=ChIJg6SOY2RmXj4RuOHuBjsmLOI,ChIJg6SOY2RmXj4RuOHuBjsmLOI,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.442Z
uae-pilot-0386,SeAir Global Logistics LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",seairglobal.com,https://seairglobal.com/,Dubai,Logistics service,2nd December St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 345 4996,4.5,2,https://www.google.com/maps/search/?api=1&query=SeAir%20Global%20Logistics%20LLC&query_place_id=ChIJ9_q3VOtDXz4RCTo8-HHpwNs,ChIJ9_q3VOtDXz4RCTo8-HHpwNs,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
