internal_row_id,canonical_name,relevance_status,reason_for_review,google_category,address,city,website,google_maps_url,batch_status
uae-pilot-0255,Innospace Interior Design,deep_reviewed_round3_needs_more_evidence,TLS certificate hostname mismatch (shared hosting cert) - could not verify.,Interior designer,"Office 24, 6th Floor, Tower - 2 79th St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://innospace.ae/,https://www.google.com/maps/search/?api=1&query=Innospace%20Interior%20Design&query_place_id=ChIJ3wjRUBlHXj4R9rtuFprONRw,round3_batch_reviewed_2026-09-07
uae-pilot-0264,Jebal Alkhaleej Gadens Cordination,deep_reviewed_round3_needs_more_evidence,"Real landscaping company, Abu Dhabi, 20+ yrs of agricultural-engineering staff claimed. Only a personal LinkedIn profile found (not a company page) - not usable per policy. No careers page.",Landscape designer,شارع المحروز - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.jebalalkhaleej.ae/,https://www.google.com/maps/search/?api=1&query=Jebal%20Alkhaleej%20Gadens%20Cordination&query_place_id=ChIJrUfBTbBHXj4RP6CxEvGW9aU,round3_batch_reviewed_2026-09-07
uae-pilot-0312,Mudinvoation Interior Design,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Interior designer,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://mudinvoation.ae/,https://www.google.com/maps/search/?api=1&query=Mudinvoation%20Interior%20Design&query_place_id=ChIJhd2itC9HXj4RwDBqnRIIf4s,round3_batch_reviewed_2026-09-07
uae-pilot-0017,"Accountax: Corporate Tax, Accounting & Taxation Services UAE",deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Tax consultant,"Khalifa Complex B - Office No M103/19, Mezzanine Floor - Ahmed Bin Hamed Al Hamed St - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://accountaxuae.com/,https://www.google.com/maps/search/?api=1&query=Accountax%3A%20Corporate%20Tax%2C%20Accounting%20%26%20Taxation%20Services%20UAE&query_place_id=ChIJl9u9UjJnXj4RxA_5ep--tR0,round3_batch_reviewed_2026-09-07
uae-pilot-0026,AHMED SULTAN AL ALI(ASAA) Accounting & Bookkeeping Service in Dubai,deep_reviewed_round3_needs_more_evidence,"Real accounting/bookkeeping firm est. 2018, Dubai, 2500+ clients claimed - a genuine professional-services firm (not a sole practitioner) despite the founder-named branding. Only a personal LinkedIn found, not usable. No careers page.",Accounting firm,"Al Badoor, Building - 11, 2nd Floor - Baniyas Rd - Al Rigga - Deira - Dubai - United Arab Emirates",Dubai,http://asaaaccounts.com/,https://www.google.com/maps/search/?api=1&query=AHMED%20SULTAN%20AL%20ALI(ASAA)%20Accounting%20%26%20Bookkeeping%20Service%20in%20Dubai&query_place_id=ChIJWagT181DXz4RTs2fl-FTNto,round3_batch_reviewed_2026-09-07
uae-pilot-0029,AJA Expert Accounting,deep_reviewed_round3_needs_more_evidence,"Real accounting firm, 11+ yrs, Dubai. No careers page or LinkedIn found.",Accounting firm,Business Center - 106 A1Mas - Mankhool - Dubai - United Arab Emirates,Dubai,https://www.ajaexperts.com/,https://www.google.com/maps/search/?api=1&query=AJA%20Expert%20Accounting&query_place_id=ChIJ5WEgffJpXz4RO1Y6580NPEI,round3_batch_reviewed_2026-09-07
uae-pilot-0030,Akfa Accounting and Tax Consultancy,deep_reviewed_round3_needs_more_evidence,"Real accounting/tax firm, Abu Dhabi, 10+ yrs, 20+ staff claimed. ""Careers"" nav link present but resolves to an empty anchor (#), not an actual page - not counted as sufficient evidence. LinkedIn link found is in personal-profile URL format, not usable.",Accounting firm,Hajjaj Bin Malik St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://akfaaccounting.com/,https://www.google.com/maps/search/?api=1&query=Akfa%20Accounting%20and%20Tax%20Consultancy&query_place_id=ChIJe-2bPeVHXj4RQKyjbF9B3JM,round3_batch_reviewed_2026-09-07
uae-pilot-0049,AL MAASE AUDITING,deep_reviewed_round3_needs_more_evidence,"Real ACCA-certified auditing firm, Abu Dhabi, since 2018, 850+ clients claimed. No careers page found.",Accounting firm,"New Global Tower , Building C21 , Office 1802, Near ADCB Headquarters, Opposite CBD Bank,Electra Street, Abu Dhabi, UAEpposite - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.almaase.com/,https://www.google.com/maps/search/?api=1&query=AL%20MAASE%20AUDITING&query_place_id=ChIJ0c_VVU1HXj4RihAOJ77YMEo,round3_batch_reviewed_2026-09-07
uae-pilot-0059,Al Saqr Accounting and Bookkeeping,deep_reviewed_round3_needs_more_evidence,"Real independent accounting/consultancy firm, Dubai. No careers page or LinkedIn found.",Accounting firm,Al Karama - Dubai - United Arab Emirates,Dubai,http://www.alsaqr-uae.com/,https://www.google.com/maps/search/?api=1&query=Al%20Saqr%20Accounting%20and%20Bookkeeping&query_place_id=ChIJdzL-eqVDXz4Rk4j0v6TNg-U,round3_batch_reviewed_2026-09-07
uae-pilot-0410,STERLING ACCOUNTING AND TAX CONSULTANCY LLC,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Chartered accountant,"Office 409, Mazyad Mall Tower 1 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.sterlingaudit.com/,https://www.google.com/maps/search/?api=1&query=STERLING%20ACCOUNTING%20AND%20TAX%20CONSULTANCY%20LLC&query_place_id=ChIJwYsfLm5HXj4RNhkxmoW3Aco,round3_batch_reviewed_2026-09-07
uae-pilot-0452,Zaebek Consultancy Services,deep_reviewed_round3_needs_more_evidence,"Domain resolves only to an account-suspension notice (""Your account is suspended"") - the site is currently non-functional, not a working official source.",Accountant,Al Dolphin street - Mussafah - C236 - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://zaebek.com/,https://www.google.com/maps/search/?api=1&query=Zaebek%20Consultancy%20Services&query_place_id=ChIJ_0qG0FZBXj4RRFHcddI4PVc,round3_batch_reviewed_2026-09-07
uae-pilot-0454,Zayan Wellness Medical Center,deep_reviewed_round3_needs_more_evidence,"Real wellness medical center, Dubai. Has company LinkedIn but no careers page found.",Medical Center,Mall - Shop 103 - Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,Dubai,https://zayanwellness.com/,https://www.google.com/maps/search/?api=1&query=Zayan%20Wellness%20Medical%20Center&query_place_id=ChIJ8dlGtppDXz4RyHfedUbstTY,round3_batch_reviewed_2026-09-07
uae-pilot-0068,AlHesabat Financial Consulting,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Accounting firm,,Abu Dhabi,https://www.alhesabat.ae/,https://www.google.com/maps/search/?api=1&query=AlHesabat%20Financial%20Consulting&query_place_id=ChIJEVCQz7l9haQRmVnQG3Aa7zg,round3_batch_reviewed_2026-09-07
uae-pilot-0281,LSC FREIGHTS & LOGISTICS LLC,deep_reviewed_round3_needs_more_evidence,"Real freight/logistics firm, Dubai, claims 300+ clients across 7 countries. No careers page or LinkedIn found.",Logistics service,Montana Building - Office 206 Za'abeel St - Al Karama - Dubai - United Arab Emirates,Dubai,http://www.lscfreights.com/,https://www.google.com/maps/search/?api=1&query=LSC%20FREIGHTS%20%26%20LOGISTICS%20LLC&query_place_id=ChIJezR_pXhnXz4RS4kT7OwZb_Y,round3_batch_reviewed_2026-09-07
uae-pilot-0421,The Accountant LLC – ADGM,deep_reviewed_round3_needs_more_evidence,"Real accounting firm (The Accountant LLC), but confirmed offices are Dubai and Sharjah only - the company's own site does NOT confirm a physical Abu Dhabi/ADGM office (only an ""Abu Dhabi accounting services"" service-area page), an unresolved location-confidence discrepancy versus this candidate's Google Maps Abu Dhabi tagging. No careers page found either way.",Accounting firm,"Res Co-Work, PIXEL tower - 6 55 1st - Al Reem Island - RS4 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://theaccountant.ae/,https://www.google.com/maps/search/?api=1&query=The%20Accountant%20LLC%20%E2%80%93%20ADGM&query_place_id=ChIJA9MGqNNnXj4RRRZP0Wo55cU,round3_batch_reviewed_2026-09-07
uae-pilot-0021,ADC Architectural & Engineering Consultants,deep_reviewed_round3_needs_more_evidence,"Real architectural/engineering consultancy, 3+ decades, Dubai. No careers page or LinkedIn found.",Architectural designer,Nassima Tower - 1002 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Dubai,http://www.adcconsultant.com/,https://www.google.com/maps/search/?api=1&query=ADC%20Architectural%20%26%20Engineering%20Consultants&query_place_id=ChIJAZ6YCOZCXz4RTOu76DCDO8A,round3_batch_reviewed_2026-09-07
uae-pilot-0031,AKSG Building Contracting L.L.C,deep_reviewed_round3_needs_more_evidence,"Real building contractor, 20+ yrs, Dubai (Al Karama). No careers page or LinkedIn found.",Construction company,Office Land Building - 2nd Floor - Al Karama - Dubai - United Arab Emirates,Dubai,https://www.aksggroup.com/,https://www.google.com/maps/search/?api=1&query=AKSG%20Building%20Contracting%20L.L.C&query_place_id=ChIJzQKanVbGPWkRdvIJ25-xBhA,round3_batch_reviewed_2026-09-07
uae-pilot-0036,"AL DHABI Engineering, Environmental and Arbitration Consultancy",deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Engineering consultant,13 Al Shu'ara St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://aldhabiae.com/,https://www.google.com/maps/search/?api=1&query=AL%20DHABI%20Engineering%2C%20Environmental%20and%20Arbitration%20Consultancy&query_place_id=ChIJXxi_XOlHXj4R8uyEuveZRf0,round3_batch_reviewed_2026-09-07
uae-pilot-0046,Al Jabal Engineering Consultancy Establishment,deep_reviewed_round3_needs_more_evidence,"The only URL captured for this candidate is a third-party project-tender directory listing (protenders.com), not the company's own domain - insufficient per the task's explicit rule that a directory listing alone is not sufficient verification. No independent official domain found this pass.",Engineering consultant,68V6+79P - Umm Hureir Road - Oud Metha - Dubai - United Arab Emirates,Dubai,https://www.protenders.com/companies/al-jabal-engineering-consultancy-establishment,https://www.google.com/maps/search/?api=1&query=Al%20Jabal%20Engineering%20Consultancy%20Establishment&query_place_id=ChIJQ1toZdRCXz4R678pYQs4xeI,round3_batch_reviewed_2026-09-07
uae-pilot-0070,Alliance Architectural Engineering Consultants,deep_reviewed_round3_needs_more_evidence,"Real architectural engineering consultants est. 1995, Dubai, 80 projects claimed across healthcare/hospitality/education sectors. Has company LinkedIn but no careers page found.",Architecture firm,"Sama Tower, Office Nr - 405, Floor Level - 4 Sheikh Zayed Rd - Dubai - United Arab Emirates",Dubai,http://www.allianceaec.com/,https://www.google.com/maps/search/?api=1&query=Alliance%20Architectural%20Engineering%20Consultants&query_place_id=ChIJ0VqwKn1DXz4R-1-VcG9CHmc,round3_batch_reviewed_2026-09-07
uae-pilot-0093,𝐀𝐫𝐭 𝐃𝐞𝐜𝐨 𝐄𝐧𝐠𝐢𝐧𝐞𝐞𝐫𝐢𝐧𝐠 𝐂𝐨𝐧𝐬𝐮𝐥𝐭𝐚𝐧𝐭,deep_reviewed_round3_needs_more_evidence,TLS certificate expired at fetch time - could not verify.,Engineering consultant,شارع غمري - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.artdecoeng.com/,https://www.google.com/maps/search/?api=1&query=%F0%9D%90%80%F0%9D%90%AB%F0%9D%90%AD%20%F0%9D%90%83%F0%9D%90%9E%F0%9D%90%9C%F0%9D%90%A8%20%F0%9D%90%84%F0%9D%90%A7%F0%9D%90%A0%F0%9D%90%A2%F0%9D%90%A7%F0%9D%90%9E%F0%9D%90%9E%F0%9D%90%AB%F0%9D%90%A2%F0%9D%90%A7%F0%9D%90%A0%20%F0%9D%90%82%F0%9D%90%A8%F0%9D%90%A7%F0%9D%90%AC%F0%9D%90%AE%F0%9D%90%A5%F0%9D%90%AD%F0%9D%90%9A%F0%9D%90%A7%F0%9D%90%AD&query_place_id=ChIJ0f4j-8pHXj4Rn55Tt6S18tA,round3_batch_reviewed_2026-09-07
uae-pilot-0095,ARTEC - Architectural & Engineering Consultants,deep_reviewed_round3_needs_more_evidence,TLS hostname mismatch (cert only valid for non-www variant) - could not verify.,Architectural designer,67QC+Q93 - 2nd December St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Dubai,http://www.artecint.com/,https://www.google.com/maps/search/?api=1&query=ARTEC%20-%20Architectural%20%26%20Engineering%20Consultants&query_place_id=ChIJxxgnYABDXz4RgCznpdcV0ao,round3_batch_reviewed_2026-09-07
uae-pilot-0125,CACTUS MEGA BUILDING & CONSTRUCTIONS PROJECTS- SOLE PROPRIETORSHIP L.L.C.,deep_reviewed_round3_needs_more_evidence,"Real construction/trading/manufacturing group (Cactus Group), Abu Dhabi. No careers page or LinkedIn found.",Construction company,Mazyadmall Tower 2- 429 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.cactusme.org/,https://www.google.com/maps/search/?api=1&query=CACTUS%20MEGA%20BUILDING%20%26%20CONSTRUCTIONS%20PROJECTS-%20SOLE%20PROPRIETORSHIP%20L.L.C.&query_place_id=ChIJGRRosA5HXj4RzlBCiU3JG_M,round3_batch_reviewed_2026-09-07
uae-pilot-0146,Concept Plus Architects,deep_reviewed_round3_needs_more_evidence,"The only URL captured for this candidate is a linktr.ee link-in-bio aggregator, not a real independent domain - insufficient as an official website per this project's domain-quality standard. No further evidence sought this pass.",Engineering consultant;Architecture firm,"Mazyad, Mall Tower 3 - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://linktr.ee/cpaconceptplusarchitect?utm_source=linktree_admin_share,https://www.google.com/maps/search/?api=1&query=Concept%20Plus%20Architects&query_place_id=ChIJTw8Fi9ZHXj4RqP01K9H7w2c,round3_batch_reviewed_2026-09-07
uae-pilot-0160,Desert Tech Building Contracting LLC,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Construction company,"Corporate Centre, First Floor, Al Rumaithy Building No.04 Opposite Aster Maternity Hospital, Al Mankhool Area - Kuwait St - Dubai - United Arab Emirates",Dubai,https://deserttechdubai.com/,https://www.google.com/maps/search/?api=1&query=Desert%20Tech%20Building%20Contracting%20LLC&query_place_id=ChIJY0_ENWlDXz4RIjBfsq7wiWA,round3_batch_reviewed_2026-09-07
uae-pilot-0248,ibda design,deep_reviewed_round3_needs_more_evidence,Domain now 301-redirects to an entirely unrelated site (a baby-product review blog) - this business no longer controls its former domain. No official source available; not followed further since the redirect target is clearly unrelated.,Architecture firm,5 22A street - Al Muraqqabat - Deira - Dubai - United Arab Emirates,Dubai,http://www.ibdadesign.com/,https://www.google.com/maps/search/?api=1&query=ibda%20design&query_place_id=ChIJ6QjnNcpcXz4RvafaZYY1tnw,round3_batch_reviewed_2026-09-07
uae-pilot-0367,RAS Marble and Granite الرخام والجرانيت,deep_reviewed_round3_needs_more_evidence,"The only ""website"" Google Maps supplied is a WhatsApp voice-call link (call.whatsapp.com), not a real independent domain - insufficient as an official website per this project's domain-quality standard.",Marble contractor,55 Sheikh Mohammed Bin Rashid Al Maktoum Rd - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://call.whatsapp.com/voice/OgoQ820oSnSA76IG9KKNZY,https://www.google.com/maps/search/?api=1&query=RAS%20Marble%20and%20Granite%20%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85%20%D9%88%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D9%86%D9%8A%D8%AA&query_place_id=ChIJFSl_xpFBXj4ROoeSK6qPIVI,round3_batch_reviewed_2026-09-07
uae-pilot-0307,Modon Designs,deep_reviewed_round3_needs_more_evidence,"Real architecture/engineering/interior firm, Dubai. No careers page found.",Architecture firm,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,http://www.modondesigns.com/,https://www.google.com/maps/search/?api=1&query=Modon%20Designs&query_place_id=ChIJuWIOB81DXz4RaTdqPo_gZLo,round3_batch_reviewed_2026-09-07
uae-pilot-0310,Montanum Design and Architecture,deep_reviewed_round3_needs_more_evidence,"Firm's own site lists only Los Angeles/Dallas addresses despite claiming ""global experience...across the U.S., Dubai, and beyond"" - a registered Dubai entity/office was not confirmed. No careers page.",Architecture firm,Saih Shuaib - 120 2nd St - Al Satwa - Dubai - United Arab Emirates,Dubai,https://www.montanumo.com/,https://www.google.com/maps/search/?api=1&query=Montanum%20Design%20and%20Architecture&query_place_id=ChIJQT0TEOZrXz4RxGpJcULxsXo,round3_batch_reviewed_2026-09-07
uae-pilot-0355,Power Links Taxation & Accounting Firm,deep_reviewed_round3_needs_more_evidence,"Real accounting/VAT firm, Dubai. No careers page or LinkedIn found.",Accounting firm,Office No - 1 Al Qiyadah metro Exit -1 - beside Baqer Mohibi Supermarket - Hor Al Anz East - Dubai - United Arab Emirates,Dubai,https://www.vatlinks.com/,https://www.google.com/maps/search/?api=1&query=Power%20Links%20Taxation%20%26%20Accounting%20Firm&query_place_id=ChIJnQaQQM9DXz4RAPZhx3Y5a7Q,round3_batch_reviewed_2026-09-07
uae-pilot-0370,Reliable Engineering Consultancy LLC,deep_reviewed_round3_needs_more_evidence,"Site shows only a ""Launching Soon"" placeholder (GoDaddy builder page) - not yet operational. No careers content possible to verify.",Engineering consultant,"Office M4,Building C72 - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.reliableengineeringconsultancy.com/,https://www.google.com/maps/search/?api=1&query=Reliable%20Engineering%20Consultancy%20LLC&query_place_id=ChIJOdyQ1Vp-qGgR922OhFBtxFY,round3_batch_reviewed_2026-09-07
uae-pilot-0375,Saad Alhulul Technical Services,deep_reviewed_round3_needs_more_evidence,Domain redirects to a domain-resale marketplace (HugeDomains) - the company no longer controls this domain; no working official source.,Construction company,"Phase 1 ,Block J, unit 7,8 - Dubai Industrial city - Dubai - United Arab Emirates",Dubai,https://www.saadtech.com/,https://www.google.com/maps/search/?api=1&query=Saad%20Alhulul%20Technical%20Services&query_place_id=ChIJ47kLSkRdXz4RDJOL2uHDE0w,round3_batch_reviewed_2026-09-07
uae-pilot-0405,SPML Regional Office,deep_reviewed_round3_needs_more_evidence,"Shapoorji Pallonji is a real large multinational construction group, but this fetch could not confirm a distinct Dubai/UAE regional office or a UAE-specific careers channel - only global group content was visible. Held pending clearer UAE-specific evidence.",Construction company,67VG+8V9 - Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,Dubai,http://shapoorjipallonji.com/,https://www.google.com/maps/search/?api=1&query=SPML%20Regional%20Office&query_place_id=ChIJtwcjSgBDXz4RUv-IFLZtNzY,round3_batch_reviewed_2026-09-07
uae-pilot-0407,SSA LOGISTICS SERVICES,deep_reviewed_round3_needs_more_evidence,"Real courier/logistics firm, Abu Dhabi + Dubai, member of Khalifa Fund and Arab Distributors Union. No careers page or LinkedIn found.",Logistics service,شارع المطار - Sheikh Rashid Bin Saeed St - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.ssa-logistics.ae/,https://www.google.com/maps/search/?api=1&query=SSA%20LOGISTICS%20SERVICES&query_place_id=ChIJYSaT1ihpXj4RvzLD38Rjfp0,round3_batch_reviewed_2026-09-07
uae-pilot-0420,TECHNOVEND,deep_reviewed_round3_needs_more_evidence,HTTP 500 Internal Server Error on fetch - could not verify.,General contractor,"Mazyad mall - 903 , office 1 - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.technovend.com/,https://www.google.com/maps/search/?api=1&query=TECHNOVEND&query_place_id=ChIJl6ecPeRHXj4RVnKXJW5GJH8,round3_batch_reviewed_2026-09-07
uae-pilot-0145,Concept Consulting Engineers,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Engineering consultant,el-sheikh bin zayed - Al Karama - Dubai - United Arab Emirates,Dubai,https://conceptdxp.com/,https://www.google.com/maps/search/?api=1&query=Concept%20Consulting%20Engineers&query_place_id=ChIJd-azKN9CXz4ROVjbvE9i2yg,round3_batch_reviewed_2026-09-07
uae-pilot-0153,Craft Interiors LLC,deep_reviewed_round3_needs_more_evidence,"Real interior fit-out firm est. 2019, Abu Dhabi. No careers page or LinkedIn found.",Construction company,BUILDING NO. P/221 PLOT NO. C58-MZ FLOOR 03 - Musaffah - ME10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.craft-interior.com/,https://www.google.com/maps/search/?api=1&query=Craft%20Interiors%20LLC&query_place_id=ChIJwTzlYwo5Xj4RVHHPjkrXb2g,round3_batch_reviewed_2026-09-07
uae-pilot-0089,ARC Decore & Contracting,deep_reviewed_round3_needs_more_evidence,"Real interior design/contracting firm, Abu Dhabi. No careers page or LinkedIn found.",Interior designer,"6th Floor, Mazyad Tower, Mussaffah - Mohamed Bin Zayed City - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://arcdecore.com/,https://www.google.com/maps/search/?api=1&query=ARC%20Decore%20%26%20Contracting&query_place_id=ChIJSer58wFHXj4RK6S_wjjbCEc,round3_batch_reviewed_2026-09-07
uae-pilot-0164,Design Majlis,deep_reviewed_round3_needs_more_evidence,HTTP 404 on 2 fetch attempts (homepage + /about) - could not verify.,Interior Decorator,Yas Mall - Yas Island - YS1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.designmajlis.com/,https://www.google.com/maps/search/?api=1&query=Design%20Majlis&query_place_id=ChIJIXIpYxxnXj4RupC5xv1mO_w,round3_batch_reviewed_2026-09-07
uae-pilot-0181,Dstny Design Interior Decoration LLC,deep_reviewed_round3_needs_more_evidence,Fetch returned empty content on 2 attempts - could not verify (possibly JS-rendered).,Interior designer,Latifa Tower - OFFICE NO - 3501 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Dubai,https://dstnydesign.com/,https://www.google.com/maps/search/?api=1&query=Dstny%20Design%20Interior%20Decoration%20LLC&query_place_id=ChIJW05WRsVDXz4Rw5_BEUhr_B4,round3_batch_reviewed_2026-09-07
uae-pilot-0260,J’MUR DESIGN STUDIO,deep_reviewed_round3_needs_more_evidence,"Real interior design studio, Dubai, claims presence across 7 countries. A ""JOIN US"" nav link exists but routes to ""/cooperation"" - ambiguous whether this is an employee-careers page or a business-partnership/franchise page; not counted as sufficient evidence given the ambiguity.",Interior designer,1st St - Al Jafiliya - Dubai - United Arab Emirates,Dubai,https://jmur-studio.com/,https://www.google.com/maps/search/?api=1&query=J%E2%80%99MUR%20DESIGN%20STUDIO&query_place_id=ChIJMcMbi6QTsEYRg2m_xDLLCfY,round3_batch_reviewed_2026-09-07
uae-pilot-0304,MLKC INTERIOR DESIGN LLC,deep_reviewed_round3_needs_more_evidence,"Real interior design firm, Dubai. No careers page or LinkedIn found.",Interior Decorator,Al Ketbi Buiding - Office 104 - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,https://mlkcinterior.com/,https://www.google.com/maps/search/?api=1&query=MLKC%20INTERIOR%20DESIGN%20LLC&query_place_id=ChIJ4aGK-h9DXz4ReyDW5z3kQCI,round3_batch_reviewed_2026-09-07
uae-pilot-0353,PLANDO Interiors & Architecture,deep_reviewed_round3_needs_more_evidence,HTTP 404 on 2 fetch attempts - could not verify.,Interior designer,Al Nahda Second - Dubai - United Arab Emirates,Dubai,https://www.plandointeriors.com/,https://www.google.com/maps/search/?api=1&query=PLANDO%20Interiors%20%26%20Architecture&query_place_id=ChIJ7e9WeYVdXz4Rs6XHw5nyOJQ,round3_batch_reviewed_2026-09-07
uae-pilot-0401,Soleil Building Contracting LLC,deep_reviewed_round3_needs_more_evidence,"Real building contractor est. 2010, Dubai, confirmed subsidiary/affiliate of 3EG Group. No careers page found.",Construction company,"Al Ketbi Building 26, Al Mina road​,4th Floor Madinat Dubai - Al Mina - Dubai - United Arab Emirates",Dubai,https://soleil-me.com/,https://www.google.com/maps/search/?api=1&query=Soleil%20Building%20Contracting%20LLC&query_place_id=ChIJec8HHUFDXz4R5RGHQK8eGVc,round3_batch_reviewed_2026-09-07
uae-pilot-0465,شركة تنسيق حدائق ابوظبي,deep_reviewed_round3_needs_more_evidence,"Real but small landscaping company, Abu Dhabi. No careers page or LinkedIn found.",Landscape designer,4 Ras Ar Riyayʹah St - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://baytalnakhla.com/landscaping-in-abu-dhabi/,https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%AA%D9%86%D8%B3%D9%8A%D9%82%20%D8%AD%D8%AF%D8%A7%D8%A6%D9%82%20%D8%A7%D8%A8%D9%88%D8%B8%D8%A8%D9%8A&query_place_id=ChIJxbytfYI5Xj4RF2kZPkbuPpg,round3_batch_reviewed_2026-09-07
uae-pilot-0010,Aashiyana Accounting & Bookkeeping,deep_reviewed_round3_needs_more_evidence,"Real accounting firm, Dubai. No careers page or LinkedIn found.",Accounting firm,Burjuman Business Tower - 16th Floor - 16th St - near Burjuman Metro Exit-3 - Mankhool - Dubai - United Arab Emirates,Dubai,https://www.aashiyanaaccounting.com/,https://www.google.com/maps/search/?api=1&query=Aashiyana%20Accounting%20%26%20Bookkeeping&query_place_id=ChIJ6QhyJg5DXz4RdIGBQ2WhoSs,round3_batch_reviewed_2026-09-07
uae-pilot-0028,AIRBEST EXPRESS CARGO LLC. ®️ ABUDHABI,deep_reviewed_round3_needs_more_evidence,Insufficient content on 2 independent fetch attempts (homepage + /about-us) - could not verify.,Logistics service,F9WC+WF2 - Sheikh Zayed Bin Sultan St - behind KM Trading - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://airbestcargo.com/,https://www.google.com/maps/search/?api=1&query=AIRBEST%20EXPRESS%20CARGO%20LLC.%20%C2%AE%EF%B8%8F%20ABUDHABI&query_place_id=ChIJgT6xdGJnXj4R0yYK3CXtIcI,round3_batch_reviewed_2026-09-07
uae-pilot-0133,"CELL MISSION MOBILES , Computers, Accessories and Repair Services - Al Satwa",deep_reviewed_round3_low_priority,"Small mobile-device repair service business (3 service centers, Dubai). Real and operating but modest single-service-category scale with no clear professional/graduate-track relevance - deprioritized rather than pursued further, consistent with the instruction not to over-invest in small/low-relevance businesses.",Cell phone store,Al Satwa - Dubai - United Arab Emirates,Dubai,http://cellmission.ae/,https://www.google.com/maps/search/?api=1&query=CELL%20MISSION%20MOBILES%20%2C%20Computers%2C%20Accessories%20and%20Repair%20Services%20-%20Al%20Satwa&query_place_id=ChIJsRDEHABDXz4R3C_rz3t4g3k,round3_batch_reviewed_2026-09-07
uae-pilot-0186,Elegant Interior Design llc,deep_reviewed_round3_needs_more_evidence,"Real interior design firm, Dubai (Jumeirah). No careers page or LinkedIn found.",Interior designer,"Burjuman, Business Tower - 807 - Bur Dubai - Jumeira First - Dubai - United Arab Emirates",Dubai,http://www.elegantinteriordesignllc.com/,https://www.google.com/maps/search/?api=1&query=Elegant%20Interior%20Design%20llc&query_place_id=ChIJMzPpuyVDXz4R-ns6SpYvHE4,round3_batch_reviewed_2026-09-07
uae-pilot-0194,Emkan Accounting & Book Keeping,deep_reviewed_round3_needs_more_evidence,Insufficient content on 2 independent fetch attempts - could not verify.,Accounting firm,208 - Al Murar - Dubai - United Arab Emirates,Dubai,https://www.emkanaccounting.com/,https://www.google.com/maps/search/?api=1&query=Emkan%20Accounting%20%26%20Book%20Keeping&query_place_id=ChIJeYQv0cBDXz4RXfBP9ZQ4cVQ,round3_batch_reviewed_2026-09-07
