canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
The Grand Factory,facebook.com,https://www.facebook.com/thegrandfactorybeirut/,ChIJW4aXm2oWHxURyiUdsR6vEUI|ChIJrWb2sB7xHhUR-lj3kKHUBvI|ChIJv0wzUtz3IRURCAEQUZJM-mM|ChIJucSbPr_3IRURu-sYm3VFvxM|ChIJnz64Td73IRURz1MErPMgB_I,Metn|Saida/South Lebanon|Tripoli/North Lebanon,Manufacturing and factories|Logistics and transportation|Retail/distribution/e-commerce,"Beirut, Lebanon",Beirut,+961 3 703 371,3.7,325,https://www.google.com/maps/search/?api=1&query=The%20Grand%20Factory&query_place_id=ChIJW4aXm2oWHxURyiUdsR6vEUI,4,false,apify_google_maps_pilot,2026-09-05T10:43:15.344Z
Line Factory,,,ChIJFyDL6m89HxURbByO_MwNS0I,Metn,Manufacturing and factories,"WH3G+XJX, Jal El Dib, Lebanon",Jal El Dib,+961 70 315 268,5,4,https://www.google.com/maps/search/?api=1&query=Line%20Factory&query_place_id=ChIJFyDL6m89HxURbByO_MwNS0I,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.348Z
UNIC Factory,unic-cooler.com,https://www.unic-cooler.com/,ChIJd4dV8Os9HxURf5jpFIhg-mY,Metn,Manufacturing and factories,"Roumieh, Lebanon",Roumieh,+961 1 890 111,4.9,8,https://www.google.com/maps/search/?api=1&query=UNIC%20Factory&query_place_id=ChIJd4dV8Os9HxURf5jpFIhg-mY,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.348Z
Fashion Factory ME,,,ChIJK7KjJm4XHxUReqylnzdQQkM,Metn,Manufacturing and factories,"Beirut, Lebanon",Beirut,+961 71 848 122,,,https://www.google.com/maps/search/?api=1&query=Fashion%20Factory%20ME&query_place_id=ChIJK7KjJm4XHxUReqylnzdQQkM,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.348Z
All Brands Factory Outlet,allbrandsfactoryoutlet.com,https://allbrandsfactoryoutlet.com/,ChIJP46V9C8_HxURsIBw0NDD71A|ChIJrQQdLrT2IRURSwkTIXLDOz0,Metn|Tripoli/North Lebanon,Manufacturing and factories,"facing le mall, Sea Side Rd, 0000, Lebanon",0000,+961 71 732 617,5,2,https://www.google.com/maps/search/?api=1&query=All%20Brands%20Factory%20Outlet&query_place_id=ChIJP46V9C8_HxURsIBw0NDD71A,1,false,apify_google_maps_pilot,2026-09-05T10:43:15.348Z
VIVAC Factory,vivac.energy,http://www.vivac.energy/,ChIJaRLYHQAXHxURtU_MNC4xyK8,Metn,Manufacturing and factories,"VGMP+4R5, Sin El Fil, Lebanon",Sin El Fil,+961 76 777 159,5,1,https://www.google.com/maps/search/?api=1&query=VIVAC%20Factory&query_place_id=ChIJaRLYHQAXHxURtU_MNC4xyK8,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.348Z
CK Lighting Factory,cklighting.me,http://www.cklighting.me/,ChIJgVd4Ng4XHxURBWJ8W5aeNqQ,Metn,Manufacturing and factories,"VHP3+R34, Baouchriyeh, Lebanon",Baouchriyeh,+961 70 742 200,4.8,24,https://www.google.com/maps/search/?api=1&query=CK%20Lighting%20Factory&query_place_id=ChIJgVd4Ng4XHxURBWJ8W5aeNqQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.349Z
Solarco Factory,,,ChIJCRQhZ10XHxURd4Sw2kVwBYI,Metn,Manufacturing and factories,"VHP3+528, Baouchriyeh, Lebanon",Baouchriyeh,,4,1,https://www.google.com/maps/search/?api=1&query=Solarco%20Factory&query_place_id=ChIJCRQhZ10XHxURd4Sw2kVwBYI,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.349Z
MULTIPLAST Plastic Factory,multiplastfactory.com,http://multiplastfactory.com/,ChIJ70_yAgoXHxURJgezfN6J7Z4,Metn,Manufacturing and factories,"Industrial City, Baouchriyeh, Lebanon",Baouchriyeh,+961 1 487 513,5,1,https://www.google.com/maps/search/?api=1&query=MULTIPLAST%20Plastic%20Factory&query_place_id=ChIJ70_yAgoXHxURJgezfN6J7Z4,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.349Z
THE GIFT FACTORY,smileyalla.com,http://www.smileyalla.com/,ChIJNbyk1B4XHxURyfkGF8WEvP4,Metn,Manufacturing and factories,"Main Street, Antelias, Lebanon",Antelias,+961 3 980 295,5,6,https://www.google.com/maps/search/?api=1&query=THE%20GIFT%20FACTORY&query_place_id=ChIJNbyk1B4XHxURyfkGF8WEvP4,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.349Z
Cold Ice Factory,cold-factory.com,https://www.cold-factory.com/,ChIJX7kGuGc-HxURXg7w6bPOc3A,Metn,Manufacturing and factories,"Plaza SS2 Qubayze str، Rabiyeh, Antelias, Lebanon",Antelias,+961 4 402 332,3.9,10,https://www.google.com/maps/search/?api=1&query=Cold%20Ice%20Factory&query_place_id=ChIJX7kGuGc-HxURXg7w6bPOc3A,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.349Z
Smart Contracting sal,smartcontractingsal.com,https://www.smartcontractingsal.com/,ChIJSa2NPQA9HxUR1OFYNANkRK0,Metn,Engineering and industrial companies,"Sagesse, Jdeideh, Lebanon",Jdeideh,+961 76 765 483,5,46,https://www.google.com/maps/search/?api=1&query=Smart%20Contracting%20sal&query_place_id=ChIJSa2NPQA9HxUR1OFYNANkRK0,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.998Z
EEE Group,eee-group.net,http://www.eee-group.net/,ChIJF7LrqGc-HxURsLxkPf1p3Q4,Metn,Engineering and industrial companies,"Rabieh, Antelias, Lebanon",Antelias,+961 4 524 103,4.9,12,https://www.google.com/maps/search/?api=1&query=EEE%20Group&query_place_id=ChIJF7LrqGc-HxURsLxkPf1p3Q4,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.998Z
GIE-Georges Ishak Engineering,gie-lb.com,http://www.gie-lb.com/,ChIJ17XBLiA_HxURDm_P7U269Ok,Metn,Engineering and industrial companies,"Jal El Dib, Lebanon",Jal El Dib,+961 70 214 227,4.6,5,https://www.google.com/maps/search/?api=1&query=GIE-Georges%20Ishak%20Engineering&query_place_id=ChIJ17XBLiA_HxURDm_P7U269Ok,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
Najm Engineering & Contracting,,,ChIJn_Da8PU9HxUREaiT8CEIGV4,Metn,Engineering and industrial companies,"VHV8+FFJ, Jdeideh, Lebanon",Jdeideh,+961 1 884 554,5,4,https://www.google.com/maps/search/?api=1&query=Najm%20Engineering%20%26%20Contracting&query_place_id=ChIJn_Da8PU9HxUREaiT8CEIGV4,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
Wakim Engineering,wakimengineering.com,http://wakimengineering.com/,ChIJy2o0rmAXHxUR_f5L3m2PqnI,Metn,Engineering and industrial companies,"Mar Youssef, Beirut, Lebanon",Beirut,+961 1 256 580,5,2,https://www.google.com/maps/search/?api=1&query=Wakim%20Engineering&query_place_id=ChIJy2o0rmAXHxUR_f5L3m2PqnI,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
Teamwork Contracting,teamworkcontracting.com,http://www.teamworkcontracting.com/,ChIJc5Bk3Q49HxURT8DLTIQ2Pfo,Metn,Engineering and industrial companies,"Jdeideh, Lebanon",Jdeideh,+961 70 208 050,5,15,https://www.google.com/maps/search/?api=1&query=Teamwork%20Contracting&query_place_id=ChIJc5Bk3Q49HxURT8DLTIQ2Pfo,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
I.G.E.C,igec-lb.com,http://www.igec-lb.com/,ChIJedAj4GZBHxURSxhHpmEdSCQ,Metn,Engineering and industrial companies,Lebanon,,+961 9 856 554,5,6,https://www.google.com/maps/search/?api=1&query=I.G.E.C&query_place_id=ChIJedAj4GZBHxURSxhHpmEdSCQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
RJS Contracting and Consulting,rjscontractingandconsulting.com,https://rjscontractingandconsulting.com/,ChIJYcRMDGcXHxURwQwQC6R5qw8,Metn,Engineering and industrial companies,"Jdeideh, Lebanon",Jdeideh,+961 70 293 761,5,8,https://www.google.com/maps/search/?api=1&query=RJS%20Contracting%20and%20Consulting&query_place_id=ChIJYcRMDGcXHxURwQwQC6R5qw8,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
Erga Group,erga.com,http://www.erga.com/,ChIJsZCSTE8-HxURXLMM8Oc8Grk,Metn,Engineering and industrial companies,"Mar Mansour Street 62, Bldg. 55, Naqqache, Lebanon",Naqqache,+961 4 524 124,4.5,84,https://www.google.com/maps/search/?api=1&query=Erga%20Group&query_place_id=ChIJsZCSTE8-HxURXLMM8Oc8Grk,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
N.N engineering and contracting,nneng.co,http://nneng.co/,ChIJjRtD2b89HxURhqB0mZZ0kJc,Metn,Engineering and industrial companies,"VHQM+3WM, Roumieh, Lebanon",Roumieh,+961 3 513 844,5,1,https://www.google.com/maps/search/?api=1&query=N.N%20engineering%20and%20contracting&query_place_id=ChIJjRtD2b89HxURhqB0mZZ0kJc,0,false,apify_google_maps_pilot,2026-09-05T10:43:15.999Z
PET FACTORY,petfactory.me,http://www.petfactory.me/,ChIJDRK5_1o_HxURdjApA76n_Hk,Metn,Manufacturing and factories,"dbayeh main road, Beirut, Lebanon",Beirut,,4.8,5,https://www.google.com/maps/search/?api=1&query=PET%20FACTORY&query_place_id=ChIJDRK5_1o_HxURdjApA76n_Hk,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.170Z
Webeco factory,,,ChIJm3O6ZZIXHxURf3OFxV1cGAc,Metn,Manufacturing and factories,"VHM3+M6F, Baouchriyeh, Lebanon",Baouchriyeh,,5,1,https://www.google.com/maps/search/?api=1&query=Webeco%20factory&query_place_id=ChIJm3O6ZZIXHxURf3OFxV1cGAc,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
L'abeille d'Or Factory,,,ChIJM4zYJcY9HxURlxiWBoh3AOU,Metn,Manufacturing and factories,"VHMH+2XC, Fanar, Lebanon",Fanar,,5,5,https://www.google.com/maps/search/?api=1&query=L'abeille%20d'Or%20Factory&query_place_id=ChIJM4zYJcY9HxURlxiWBoh3AOU,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
Louda Clothing Factory,,,ChIJKTOENPU_HxURXhJ856P88L8,Metn,Manufacturing and factories,"Jal El Dib, Lebanon",Jal El Dib,+961 3 249 242,,,https://www.google.com/maps/search/?api=1&query=Louda%20Clothing%20Factory&query_place_id=ChIJKTOENPU_HxURXhJ856P88L8,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
D Factory-Dbayeh,,,ChIJDUNXVCU_HxURgNDlq1sVehA,Metn,Manufacturing and factories,"Dbayeh, Lebanon",Dbayeh,+961 76 492 050,5,1,https://www.google.com/maps/search/?api=1&query=D%20Factory-Dbayeh&query_place_id=ChIJDUNXVCU_HxURgNDlq1sVehA,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
Label Drop Outlet,,,ChIJaa2r-MsXHxURKC5SNBpUPpg,Metn,Manufacturing and factories,"Arax St, Bourj Hammoud, Lebanon",Bourj Hammoud,+961 79 378 932,,,https://www.google.com/maps/search/?api=1&query=Label%20Drop%20Outlet&query_place_id=ChIJaa2r-MsXHxURKC5SNBpUPpg,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
Core Factory,,,ChIJ0faSVwA9HxUR9OPDo6Y_yRw,Metn,Manufacturing and factories,"Zalka Rd, Lebanon",,+961 71 485 871,5,4,https://www.google.com/maps/search/?api=1&query=Core%20Factory&query_place_id=ChIJ0faSVwA9HxUR9OPDo6Y_yRw,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
GNuts Factory,gnutsbars.com,https://gnutsbars.com/,ChIJ3dNcEbc9HxURtiroYK_sRac,Metn,Manufacturing and factories,"Roumieh Industrial area main road, Biaqout, Lebanon",Biaqout,,,,https://www.google.com/maps/search/?api=1&query=GNuts%20Factory&query_place_id=ChIJ3dNcEbc9HxURtiroYK_sRac,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
Factory Bspoke Interiors,,,ChIJ4SDHFKIXHxURc_vtZwe4Bz4,Metn,Manufacturing and factories,"VHM3+P93, Baouchriyeh, Lebanon",Baouchriyeh,,,,https://www.google.com/maps/search/?api=1&query=Factory%20Bspoke%20Interiors&query_place_id=ChIJ4SDHFKIXHxURc_vtZwe4Bz4,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.171Z
Alico factory,,,ChIJX0HZAwAXHxURqpEZzjjlGzA,Metn,Manufacturing and factories,"VGXR+QHV, Bourj Hammoud, Lebanon",Bourj Hammoud,,,,https://www.google.com/maps/search/?api=1&query=Alico%20factory&query_place_id=ChIJX0HZAwAXHxURqpEZzjjlGzA,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
"cords factory ,ProTx Textile , Habib Jahel",pro-txlb.com,http://www.pro-txlb.com/,ChIJC1QEoMYXHxURqlESFc731S0,Metn,Manufacturing and factories,"el, Asaad bakhous street, Baouchriyeh, Lebanon",Baouchriyeh,+961 3 091 082,,,https://www.google.com/maps/search/?api=1&query=cords%20factory%20%2CProTx%20Textile%20%2C%20Habib%20Jahel&query_place_id=ChIJC1QEoMYXHxURqlESFc731S0,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
SKECHERS Outlet- Dbayeh,maksoudgroup.com,http://www.maksoudgroup.com/,ChIJq9RPqT0_HxURh22_iKw3UOM,Metn,Manufacturing and factories,"Dbayeh Highway, Lebanon",,+961 4 522 046,4.3,16,https://www.google.com/maps/search/?api=1&query=SKECHERS%20Outlet-%20Dbayeh&query_place_id=ChIJq9RPqT0_HxURh22_iKw3UOM,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
STILCO factory,stilcolb.com,http://www.stilcolb.com/,ChIJ1dRISuo9HxURREIN30hPqqg,Metn,Manufacturing and factories,"VHPP+P3V, Roumieh, Lebanon",Roumieh,+961 3 810 708,,,https://www.google.com/maps/search/?api=1&query=STILCO%20factory&query_place_id=ChIJ1dRISuo9HxURREIN30hPqqg,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
Dance Factory,dancefactoryleb.com,https://dancefactoryleb.com/,ChIJSUE46z8WHxUR5QGkGCsZZ5A,Metn,Manufacturing and factories,"Dance Factory, Dora، Beirut, Lebanon",Beirut,+961 70 671 634,4.8,15,https://www.google.com/maps/search/?api=1&query=Dance%20Factory&query_place_id=ChIJSUE46z8WHxUR5QGkGCsZZ5A,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
Topkapi Silverware - Factory,topkapisilverware.com,http://www.topkapisilverware.com/,ChIJjSpHcao9HxURfDMuVpo30kQ,Metn,Manufacturing and factories,"Biaqout, Lebanon",Biaqout,+961 1 892 943,4.3,10,https://www.google.com/maps/search/?api=1&query=Topkapi%20Silverware%20-%20Factory&query_place_id=ChIJjSpHcao9HxURfDMuVpo30kQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.172Z
Maalouf Marble Factory,,,ChIJi0agNxYWHxUR7vB2-RnyGu4,Metn,Manufacturing and factories,"Daoura, Lebanon",Daoura,+961 3 606 115,4,2,https://www.google.com/maps/search/?api=1&query=Maalouf%20Marble%20Factory&query_place_id=ChIJi0agNxYWHxUR7vB2-RnyGu4,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.944Z
AL HACHEM WHOLESALE FACTORY,alhachem.com,http://www.alhachem.com/,ChIJ10JbtNo9HxURI6YksUtlclQ,Metn,Manufacturing and factories,"MAIN STREET, Roumieh, Lebanon",Roumieh,+961 1 888 920,4,2,https://www.google.com/maps/search/?api=1&query=AL%20HACHEM%20WHOLESALE%20FACTORY&query_place_id=ChIJ10JbtNo9HxURI6YksUtlclQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:16.944Z
World Engineering and Technology,wetlebanon.com,http://www.wetlebanon.com/,ChIJw454qWc-HxURmFkpOIoLgP8,Metn,Engineering and industrial companies,"Emporium 797 Block A, 2nd floor، Antelias - Rabieh، Main Road, Antelias, Lebanon",Antelias,+961 4 521 047,5,7,https://www.google.com/maps/search/?api=1&query=World%20Engineering%20and%20Technology&query_place_id=ChIJw454qWc-HxURmFkpOIoLgP8,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.171Z
WAK Engineering S.A.R.L,wak-engineering.com,http://www.wak-engineering.com/,ChIJkd_kqD0WHxUR-_Zdxu8pYco,Metn,Engineering and industrial companies,"VHR2+XQ2, Baouchriyeh, Lebanon",Baouchriyeh,+961 1 260 273,5,1,https://www.google.com/maps/search/?api=1&query=WAK%20Engineering%20S.A.R.L&query_place_id=ChIJkd_kqD0WHxUR-_Zdxu8pYco,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.171Z
A.Chehab Consulting Engineering Office - HQ,,,ChIJ4XhOdRsXHxURQ166N_68KSU,Metn,Engineering and industrial companies,"Dora, Beirut, Lebanon",Beirut,,4.3,6,https://www.google.com/maps/search/?api=1&query=A.Chehab%20Consulting%20Engineering%20Office%20-%20HQ&query_place_id=ChIJ4XhOdRsXHxURQ166N_68KSU,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.171Z
Elevator Engineering & Equipment (EEE) SAL,ee-e.co,http://ee-e.co/,ChIJ66TqL4s9HxURxL3MPL-YZW0,Metn,Engineering and industrial companies,"El Anwar Kassouf Plaza Building, Jdeideh, Lebanon",Jdeideh,+961 1 877 606,4.9,47,https://www.google.com/maps/search/?api=1&query=Elevator%20Engineering%20%26%20Equipment%20(EEE)%20SAL&query_place_id=ChIJ66TqL4s9HxURxL3MPL-YZW0,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
REC Architecture & Construction,,,ChIJa7SBU289HxURBmw7fImfv0g,Metn,Engineering and industrial companies,"VHWM+3GR, Biaqout, Lebanon",Biaqout,+961 71 852 442,5,1,https://www.google.com/maps/search/?api=1&query=REC%20Architecture%20%26%20Construction&query_place_id=ChIJa7SBU289HxURBmw7fImfv0g,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
WE DO ENGINEERING sarl,,,ChIJo8BDPgAXHxURV-RUF6MxA8s,Metn,Engineering and industrial companies,"VHR5+42V, Baouchriyeh, Lebanon",Baouchriyeh,,5,1,https://www.google.com/maps/search/?api=1&query=WE%20DO%20ENGINEERING%20sarl&query_place_id=ChIJo8BDPgAXHxURV-RUF6MxA8s,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
Melhem For Engineering & Contracting - MEC,,,ChIJXyA7eMgXHxURyH2yjfqCQnc,Metn,Engineering and industrial companies,"VHQ3+JHX, Baouchriyeh, Lebanon",Baouchriyeh,+961 71 117 638,,,https://www.google.com/maps/search/?api=1&query=Melhem%20For%20Engineering%20%26%20Contracting%20-%20MEC&query_place_id=ChIJXyA7eMgXHxURyH2yjfqCQnc,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
Creative Engineering,,,ChIJA7i3LAA9HxURuX6oP7gxvX4,Metn,Engineering and industrial companies,"VJW2+6RJ, Matn Express Hwy, Bsalim, Lebanon",Bsalim,+961 4 714 432,5,5,https://www.google.com/maps/search/?api=1&query=Creative%20Engineering&query_place_id=ChIJA7i3LAA9HxURuX6oP7gxvX4,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
Moubarak & Associates,,,ChIJsYVTClU9HxURP-myeE-YO98,Metn,Engineering and industrial companies,"Jal El Dib Main Rd, Lebanon",,,5,1,https://www.google.com/maps/search/?api=1&query=Moubarak%20%26%20Associates&query_place_id=ChIJsYVTClU9HxURP-myeE-YO98,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
RAC engineering lb,racengineeringlb.com,http://www.racengineeringlb.com/,ChIJ9SXydwA_HxURkmAu6_oAWw0,Metn,Engineering and industrial companies,"WHCM+7RF, Antelias, Lebanon",Antelias,+961 70 599 996,,,https://www.google.com/maps/search/?api=1&query=RAC%20engineering%20lb&query_place_id=ChIJ9SXydwA_HxURkmAu6_oAWw0,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
SPACE WORK,spacework.ai,https://www.spacework.ai/,ChIJ5evq_k09HxURDmX3T_rCSoA,Metn,Engineering and industrial companies,"Industrial City, Main Road, Roumieh, Lebanon",Roumieh,+961 3 311 001,5,4,https://www.google.com/maps/search/?api=1&query=SPACE%20WORK&query_place_id=ChIJ5evq_k09HxURDmX3T_rCSoA,0,false,apify_google_maps_pilot,2026-09-05T10:43:17.172Z
Bureau de l'Ingenieur Maroun Romanos,,,ChIJF4PM4Gw-HxURHq_LcVyCgVE,Metn,Engineering and industrial companies,"Antelias, Lebanon",Antelias,+961 3 621 820,4.2,9,https://www.google.com/maps/search/?api=1&query=Bureau%20de%20l'Ingenieur%20Maroun%20Romanos&query_place_id=ChIJF4PM4Gw-HxURHq_LcVyCgVE,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.214Z
Simtec Steel Company & Contracting Beirut Lebanon,simteclb.com,http://www.simteclb.com/,ChIJ2zJ7GLgXHxURao2XVQ167Gk,Metn,Engineering and industrial companies,"Sea Side Rd, Daoura, Lebanon",Daoura,+961 1 250 760,5,20,https://www.google.com/maps/search/?api=1&query=Simtec%20Steel%20Company%20%26%20Contracting%20Beirut%20Lebanon&query_place_id=ChIJ2zJ7GLgXHxURao2XVQ167Gk,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.214Z
LFI (Libano-Francaise D'ingenierie),,,ChIJVWT9UnUXHxURIYq-gi0_KnE,Metn,Engineering and industrial companies,"VHR6+C97, Jdeideh, Lebanon",Jdeideh,+961 1 895 471,,,https://www.google.com/maps/search/?api=1&query=LFI%20(Libano-Francaise%20D'ingenierie)&query_place_id=ChIJVWT9UnUXHxURIYq-gi0_KnE,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.214Z
Parissis Steel Engineering & Contracting,parissis.com,http://www.parissis.com/,ChIJG0fpnUAWHxURM7tv4i9WmzI,Metn,Engineering and industrial companies,"Armenia, Bourj Hammoud, Beirut, Lebanon",Beirut,+961 3 138 638,5,6,https://www.google.com/maps/search/?api=1&query=Parissis%20Steel%20Engineering%20%26%20Contracting&query_place_id=ChIJG0fpnUAWHxURM7tv4i9WmzI,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Electra Engineering S.A.L,,,ChIJj2H8ors_HxURtEkl8zyp8Ao,Metn,Engineering and industrial companies,"WHCR+XHM, Naqqache, Lebanon",Naqqache,,,,https://www.google.com/maps/search/?api=1&query=Electra%20Engineering%20S.A.L&query_place_id=ChIJj2H8ors_HxURtEkl8zyp8Ao,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Engineering & Projects,,,ChIJ3Y1F4goXHxURVypBc7KNpYM,Metn,Engineering and industrial companies,"St Jean paul 2 Mar Takla (Rady Center, Lebanon",,+961 3 947 271,,,https://www.google.com/maps/search/?api=1&query=Engineering%20%26%20Projects&query_place_id=ChIJ3Y1F4goXHxURVypBc7KNpYM,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Tabet Engineering & Lighting Co,tabet-engineering.com,http://www.tabet-engineering.com/,ChIJy1cFnmoWHxURGPa0_jq89ko,Metn,Engineering and industrial companies,"Sea Side Rd, Lebanon",,+961 1 250 063,5,1,https://www.google.com/maps/search/?api=1&query=Tabet%20Engineering%20%26%20Lighting%20Co&query_place_id=ChIJy1cFnmoWHxURGPa0_jq89ko,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Prodos Engineering & Contracting,prodoseng.com,https://www.prodoseng.com/,ChIJQeOrIHk_HxURixRc1LRrBpk,Metn,Engineering and industrial companies,"LeMall, Dbayeh 209 Building, Lebanon",,+961 71 741 204,,,https://www.google.com/maps/search/?api=1&query=Prodos%20Engineering%20%26%20Contracting&query_place_id=ChIJQeOrIHk_HxURixRc1LRrBpk,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Engineer Elie N. Maalouf Company SAL (EMC),,,ChIJ1YyzQrYXHxURgZm1xd5GL1U,Metn,Engineering and industrial companies,"Parallel Towers, Block B، Dekwaneh، 4th Floor, Lebanon",4th Floor,+961 1 483 061,5,2,https://www.google.com/maps/search/?api=1&query=Engineer%20Elie%20N.%20Maalouf%20Company%20SAL%20(EMC)&query_place_id=ChIJ1YyzQrYXHxURgZm1xd5GL1U,0,false,apify_google_maps_pilot,2026-09-05T10:43:18.215Z
Murr Development sarl,murrdevelopment.com,http://murrdevelopment.com/,ChIJNaUdM9IXHxURHUHE52ebipQ,Baabda,Construction and contracting,"Roumieh, Lebanon",Roumieh,+961 71 727 331,5,27,https://www.google.com/maps/search/?api=1&query=Murr%20Development%20sarl&query_place_id=ChIJNaUdM9IXHxURHUHE52ebipQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.813Z
Zaidan S.A.L.,zaidan.com,http://www.zaidan.com/,ChIJS-flgJQ9HxURjOcj_XL1eiY,Baabda,Construction and contracting,"Zaidan Bldg. Industrial Valley Nahr El Mott Jdeidet Metn, Lebanon",,+961 1 878 714,4.8,17,https://www.google.com/maps/search/?api=1&query=Zaidan%20S.A.L.&query_place_id=ChIJS-flgJQ9HxURjOcj_XL1eiY,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.813Z
Antelias,,,ChIJ03gjJAA_HxURsm34aeYbBdI,Baabda,Construction and contracting,"WH8Q+RFF, Antelias, Lebanon",Antelias,,5,1,https://www.google.com/maps/search/?api=1&query=Antelias&query_place_id=ChIJ03gjJAA_HxURsm34aeYbBdI,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.813Z
Tarmim Construction,tarmimconstruction.com,http://tarmimconstruction.com/,ChIJY0UiRwA_HxURe7FRiZKBV_c,Baabda,Construction and contracting,"WHJQ+2X3, Lebanon",,+961 71 993 688,5,2,https://www.google.com/maps/search/?api=1&query=Tarmim%20Construction&query_place_id=ChIJY0UiRwA_HxURe7FRiZKBV_c,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.813Z
Almabani General Contractors - Beirut Office,,,ChIJh9gN4Uc-HxURd0b-y9ke98Y,Baabda,Construction and contracting,"Matin, Lebanon",Matin,+961 4 521 180,5,3,https://www.google.com/maps/search/?api=1&query=Almabani%20General%20Contractors%20-%20Beirut%20Office&query_place_id=ChIJh9gN4Uc-HxURd0b-y9ke98Y,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.814Z
sakkar company,,,ChIJXdtCXcIXHxURoAua4Ohbt6A,Baabda,Construction and contracting,"VGRR+C34, Bourj Hammoud, Lebanon",Bourj Hammoud,+961 3 002 708,5,3,https://www.google.com/maps/search/?api=1&query=sakkar%20company&query_place_id=ChIJXdtCXcIXHxURoAua4Ohbt6A,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.814Z
BZCS - Sodamco - Weber,petshoplebanon.com,https://petshoplebanon.com/,ChIJx5_9PAA9HxURkMAt2L06e-o,Baabda,Construction and contracting,"WH4G+48X, Jal El Dib, Lebanon",Jal El Dib,+961 79 195 044,5,15,https://www.google.com/maps/search/?api=1&query=BZCS%20-%20Sodamco%20-%20Weber&query_place_id=ChIJx5_9PAA9HxURkMAt2L06e-o,0,false,apify_google_maps_pilot,2026-09-05T10:43:20.814Z
