source_id,market,source_category,source_name,url,access_method,access_status,primary_or_secondary,sectors_covered,geographic_scope,estimated_company_volume,pagination_or_listing_notes,apify_actor_candidate,evidence_url,date_checked,notes
src-ae-hanson-search,UAE,recruitment_agency,Hanson Search,https://www.hansonsearch.com/executive-search-dubai/,direct_web_fetch,accessible_homepage_confirmed_internal_careers_subpage_url_not_located_this_pass_guessed_slug_404d,secondary,corporate_affairs_PR_ESG_tech_PR_C_suite_executive_search,Dubai_Internet_City_office_confirmed_global_talent_consultancy,not_a_company_directory_a_boutique_executive_search_and_recruitment_agency_placing_candidates_with_client_employers,"Homepage directly fetched and confirms a ""Work for us"" internal-careers section exists, but its exact URL was not located this pass (a guessed /careers-at-hanson/ slug returned HTTP 404)",none_found_this_pass,https://www.hansonsearch.com/; https://www.hansonsearch.com/executive-search-dubai/,2026-09-07,"SOURCE_TYPE=recruitment_agency. DECISION=manual_review_only. Confirmed real boutique executive-search/recruitment consultancy specializing in corporate affairs, PR, ESG, and C-suite roles, founded 2002 by Alice Weightman, with a confirmed Dubai Internet City office. NOT promoted into uae.csv as an employer this pass - the homepage confirms an internal ""Work for us"" careers section exists, but its exact URL was not located this pass (a guessed slug 404d), so no currently-open Dubai-specific internal role could be directly confirmed. DECISION_REASON: solid identity confirmation but the internal-careers URL and any client-job-listing structure both need a follow-up pass with the correct URL before either an employer record or an ingestion-eligible source decision can be made."
src-ae-penta-consulting,UAE,staffing_platform,Penta Consulting,https://www.pentaconsulting.com/,direct_web_fetch,accessible_homepage_confirmed_no_uae_dubai_office_mentioned_on_the_fetched_homepage_itself,secondary,ICT_technology_contract_and_permanent_staffing_across_85_plus_countries_per_site_own_claim,UK_headquartered_Epsom_Dubai_office_corroborated_only_by_secondary_sources_Glassdoor_Bayt_this_pass,not_a_company_directory_a_staffing_platform_placing_ICT_professionals_with_client_employers,"DISAMBIGUATION: Penta Consulting (pentaconsulting.com) is a DIFFERENT, UNRELATED company from ""Pentabell"" (pentabell.com, a separate Middle-East-focused EOR/payroll/staffing firm) - the two surfaced together in search purely due to name similarity; not conflated in this evaluation.",none_found_this_pass,"https://www.pentaconsulting.com/; https://www.gulftalent.com/companies/penta-consulting-careers; https://www.glassdoor.co.in/Location/Penta-Consulting-Dubai-Location-EI_IE352715.0,16_IL.17,22_IC2204498.htm",2026-09-07,"SOURCE_TYPE=staffing_platform. DECISION=manual_review_only. Real, established global ICT/technology contract-and-permanent staffing firm (85+ countries per its own claim); a Dubai office is corroborated by secondary sources (a GulfTalent company-careers page and a Glassdoor Dubai-location page) but was NOT mentioned on the company's own fetched homepage this pass (only its UK head office in Epsom was shown). A separate search snippet stated ""Penta Consulting Dubai isn't hiring right now"" - no currently-open internal Dubai role. NOT promoted into uae.csv as an employer this pass. DECISION_REASON: identity is solid, but direct confirmation of an active UAE office/presence on the company's own domain is still needed, and no currently-open internal role was found - held at manual_review_only pending a follow-up pass that reaches the company's own UAE-specific page (if one exists) directly."
src-ae-txm-manpower-solutions,UAE,recruitment_agency,TXM Solutions (TXM Manpower Solutions),https://www.txmmanpowersolutions.ae/,not_fetched_this_pass_search_snippet_only,not_directly_tested_this_pass,secondary,construction_hospitality_oil_and_gas_healthcare_technology,Dubai_office_confirmed_serves_wider_Middle_East,not_a_company_directory_a_manpower_recruitment_and_EOR_consultancy_placing_candidates_with_client_employers,International recruitment consultancy providing HR/payroll/admin/visa-sponsorship services; associated company of the global TXM Group,none_found_this_pass,https://www.txmmanpowersolutions.ae/; https://britishchamberdubai.com/company/members?id=1430,2026-09-07,"SOURCE_TYPE=recruitment_agency. DECISION=discovery_only. Round-6 supplied-batch candidate ""TXM Solutions"" - a manpower/staffing/EOR consultancy with a valid on-demand labour license and Dubai office, sponsoring employment visas for client companies. Not promoted as a uae.csv employer this pass - no confirmed currently-open internal TXM role found (dual-role architecture not yet completed for this agency, same pattern as Hays/Salt/Hanson Search from round 5)."
src-ae-nameless-ventures,UAE,recruitment_agency,Nameless Ventures,https://www.nameless-ventures.io/,not_fetched_this_pass_search_snippet_only,not_directly_tested_this_pass,secondary,software_engineering_product_data_design_tech_recruitment,Dubai_HQ,not_a_company_directory_a_tech_recruitment_and_talent_venture_building_firm_placing_candidates_with_client_startups,"Founded 2024, ~6 employees, focuses on early-stage tech hiring (Software Engineering, Product, Data, Design) for scaling startups",none_found_this_pass,https://www.nameless-ventures.io/; https://www.nameless-ventures.io/projects,2026-09-07,"SOURCE_TYPE=recruitment_agency. DECISION=discovery_only. Round-6 supplied-batch candidate ""Nameless Ventures"" - a small (~6-person) Dubai tech-recruitment/talent-venture-building firm. Not promoted as a uae.csv employer this pass given its own headcount is negligible and no confirmed currently-open internal role was found; correctly routed to the source catalog as a recruitment_agency instead."
src-ae-trevex-business-directory,UAE,general_business_directory,TREVEX (The UAE Business Directory),https://www.trevex.io/en-ae,not_fetched_this_pass_search_snippet_only,not_directly_tested_this_pass,secondary,cross_sector_all_UAE_registered_businesses,UAE_wide_Dubai_HQ,unknown_positions_itself_as_a_free_listing_directory_for_every_UAE_business_exact_count_not_confirmed,"Seed-stage company (founded 2021, Dubai, DIFC-funded) building a verified UAE business-profile/credit-reference directory, not a jobs board",none_found_this_pass,https://www.trevex.io/; https://www.trevex.io/en-ae/about-us,2026-09-07,"SOURCE_TYPE=general_business_directory (not a job source). DECISION=discovery_only. Round-6 supplied-batch candidate ""TREVEX"" is itself a UAE business-verification directory (helping SMEs represent themselves to banks/insurers), not a job board and not primarily an employer of note - correctly excluded from uae.csv and catalogued only as a potential future company-discovery directory source, mirroring the treatment of the existing chamber-of-commerce/business-directory rows already in this catalog."
src-qa-manforce-group,Qatar,recruitment_agency,Manforce Group,https://manforcegroup.com,direct_web_fetch,accessible,secondary,construction_contracting_catering_public_relations_manpower,Doha_and_country_wide,unknown_not_itemized_this_pass,"Own careers portal at careers.manforcegroup.com/manforce-job-openings/, not independently paginated/tested this pass",not_evaluated_this_pass,https://careers.manforcegroup.com/manforce-job-openings/,2026-09-10,"Qatar-expansion pass (user-supplied LinkedIn lead list, screenshots unavailable this session). Licensed-style manpower supplier, 2,900+ staff placed; evaluated as a discovery source only per task rule 4B, not staged as an employer. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only. Not approved for automated ingestion - no robots.txt, Terms of Service, or anti-bot access-policy evidence was gathered for this domain."
src-qa-mach-consultants,Qatar,recruitment_agency,MACH Consultants,https://machconsultants.com/careers/,direct_web_fetch,accessible,secondary,tax_audit_cybersecurity_it_project_management_cross_sector,Doha,114_listings_referenced_via_secondary_boards_this_pass,Not independently paginated/tested this pass,not_evaluated_this_pass,https://machconsultants.com/careers/,2026-09-10,"Qatar-expansion pass. Doha-based SME/expert-staffing consultancy; source-only per task rule 4B. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only. Not approved for automated ingestion - no robots.txt/ToS/access-policy evidence gathered."
src-qa-edison-smart,Qatar,recruitment_agency,Edison Smart,https://edisonsmart.com,direct_web_fetch,accessible,secondary,it_iot_technology_staffing,Doha,unknown_not_itemized_this_pass,Not independently paginated/tested this pass,not_evaluated_this_pass,https://careers.edisonsmart.com/,2026-09-10,"Qatar-expansion pass. UK-HQ'd specialist IoT/technology recruiter with confirmed Qatar-market postings; source-only per task rule 4B. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only (no robots.txt/ToS/access-policy evidence gathered). EMPLOYER-ANGLE FLAG KEPT OPEN: the Qatar postings found (Business Development Manager, Account Manager for the Qatar market) read as Edison Smart's own internal regional-growth hires rather than disclosed client placements. Not promoted as an employer this pass - no direct official confirmation of Edison Smart's own Qatar office/entity was independently obtained. Requires new direct official evidence before promotion, not inference from posting wording alone."
src-qa-fusion-outsourcing,Qatar,recruitment_agency,Fusion Outsourcing & Services,https://fusion-outsourcing.com,direct_web_fetch,accessible,secondary,oil_gas_banking_it_telecom_logistics_staffing,Doha_and_country_wide,unknown_not_itemized_this_pass,"ATS at fusion-outsourcing.zohorecruit.com/jobs/Careers, not independently paginated/tested this pass",not_evaluated_this_pass,https://fusion-outsourcing.com/job-vacancies-in-qatar/,2026-09-10,"Qatar-expansion pass. Zero-fee-to-candidate technical contract staffing/RPO/EOR provider; source-only per task rule 4B. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only. Not approved for automated ingestion - no robots.txt/ToS/access-policy evidence gathered."
src-qa-vistas-global,Qatar,recruitment_agency,Vistas Global,https://careers.vistasglobal.com,direct_web_fetch,accessible,secondary,technology_operations_human_capital_healthcare_services_back_office_cross_sector,Doha_and_country_wide,14_plus_listings_confirmed_this_pass,Not independently paginated/tested this pass,not_evaluated_this_pass,https://careers.vistasglobal.com/,2026-09-10,"Qatar-expansion pass. Broader professional-services/BPO company than a pure recruiter; source-only this pass pending a future employer-angle re-check to separate genuinely-internal roles from client-placement roles. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only (no robots.txt/ToS/access-policy evidence gathered). EMPLOYER-ANGLE FLAG KEPT OPEN: the clearest internal-hire signal of the six sources - Recruitment Officer and Sourcing Officer postings read as genuinely internal Vistas Global talent-acquisition roles, distinct from client-facing placement postings (Air Cargo Service Delivery Manager, Treasury Assistant Manager) on the same board. Not promoted as an employer this pass - no new direct official evidence conclusively separating Vistas Global's own staff from client placements was obtained. Question remains open for a future pass."
src-qa-kingston-stanley,Qatar,recruitment_agency,Kingston Stanley,https://kingstonstanley.com,direct_web_fetch,accessible,secondary,marketing_digital_tech_corporate_services_staffing,Doha_and_country_wide,unknown_not_itemized_this_pass,Job-search page at kingstonstanley.com/job-search/ not independently paginated/tested this pass,not_evaluated_this_pass,https://kingstonstanley.com/job-search/,2026-09-10,"Qatar-expansion pass. Specialist marketing/digital/tech recruiter active across UAE, Saudi Arabia, Qatar, Lebanon, Kuwait, Jordan, Bahrain since 2011; source-only per task rule 4B. CORRECTION-PASS AUDIT DECISION (2026-09-10): automation_decision = discovery_only (no robots.txt/ToS/access-policy evidence gathered). EMPLOYER-ANGLE FLAG KEPT OPEN: the Qatar energy-market ""senior IT/digital recruitment-practice"" role plausibly reads as an internal Kingston Stanley hire rather than a disclosed client placement. Not promoted as an employer this pass - no direct official confirmation obtained. Question remains open for a future pass."
src-sa-jadarat,Saudi Arabia,official_government_job_portal,Jadarat National Employment Platform,https://jadarat.sa/AboutUs,direct_web_fetch,blocked_http_403_this_pass,primary,cross_sector_all_industries,Country-wide,unknown_70000_plus_initial_vacancies_claimed_per_official_announcement,unknown_not_directly_tested_this_pass,not_evaluated_this_pass,https://jadarat.sa/AboutUs,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: HTTP 403 on robots.txt itself, re-confirmed this pass Anti-bot notes: 403 on homepage and robots.txt, 2nd independent re-check Saudi coverage: real_saudi_specific. Employer identity disclosed: unknown. Re-fetch of https://jadarat.sa/robots.txt returned HTTP 403 again. No change."
src-sa-taqat,Saudi Arabia,official_government_job_portal_legacy,Taqat Employment Support Program,https://saudipedia.com/en/taqat-employment-support-program,direct_web_fetch,blocked_econnreset_this_pass,primary,cross_sector_all_industries,Country-wide,unknown_legacy_platform_superseded_by_jadarat,not_applicable_legacy_platform,not_applicable_legacy_platform,https://saudipedia.com/en/taqat-employment-support-program,2026-09-12,"[Human-quality audit pass] recommended_mode=discovery_only. robots.txt findings: connection reset (ECONNRESET) on robots.txt fetch Anti-bot notes: domain appears unstable/decommissioned, consistent with legacy status Saudi coverage: real_saudi_specific_legacy. Employer identity disclosed: unknown. First robots.txt fetch attempt this pass (prior pass never tried); ECONNRESET reinforces that this is a legacy platform, not a second live portal."
src-sa-hrdf,Saudi Arabia,government_program_information_site,HRDF main site,https://www.hrdf.org.sa/,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,not_applicable_no_job_listings,not_applicable_no_job_listings,not_applicable_informational_only,https://www.hrdf.org.sa/,2026-09-12,"[Human-quality audit pass] recommended_mode=discovery_only. robots.txt findings: User-agent: * / Allow: / -- fully open, no AI-bot blocks Anti-bot notes: none Saudi coverage: real_saudi_specific. Employer identity disclosed: not_applicable. Technically unrestricted, but still informational-only (no vacancy listings) so status doesn't change."
src-sa-pif-portfolio,Saudi Arabia,government_investment_directory,PIF portfolio-companies page,https://www.pif.gov.sa/en/,direct_web_fetch,blocked_http_403_this_pass,primary,cross_sector_all_industries,Country-wide,approximately_93_portfolio_companies_per_third_party_sources,unknown_blocked_this_pass,not_evaluated_pending_access,https://www.pif.gov.sa/en/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: HTTP 403 on robots.txt itself, re-confirmed Anti-bot notes: 403 on homepage and robots.txt, 2nd independent re-check Saudi coverage: real_saudi_specific. Employer identity disclosed: yes_when_accessible. Re-fetch of https://www.pif.gov.sa/robots.txt returned HTTP 403 again. No change."
src-sa-tadawul-directory,Saudi Arabia,stock_exchange_listed_company_directory,Saudi Exchange (Tadawul) Listed Companies Directory,https://www.saudiexchange.sa/,direct_web_fetch,blocked_http_403_this_pass,primary,cross_sector_all_industries,Country-wide,all_tadawul_listed_public_companies_unknown_exact_count,unknown_blocked_this_pass,not_evaluated_pending_access,https://www.saudiexchange.sa/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: HTTP 403 on robots.txt itself, re-confirmed Anti-bot notes: 403 confirmed on 2nd independent re-check Saudi coverage: real_saudi_specific. Employer identity disclosed: yes_when_accessible. Re-fetch of https://www.saudiexchange.sa/robots.txt returned HTTP 403 again. No change."
src-sa-jcci,Saudi Arabia,chamber_of_commerce_directory,Jeddah Chamber of Commerce & Industry (JCCI),https://www.jcci.org.sa/,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,unknown_links_out_to_bluepages_for_listings,not_applicable_no_direct_listings,not_evaluated_this_pass,https://www.jcci.org.sa/,2026-09-12,"[Human-quality audit pass] recommended_mode=discovery_only. robots.txt findings: User-agent: * / Disallow: -- fully open, no AI-bot blocks Anti-bot notes: none, HTTP 200 Saudi coverage: real_saudi_specific_jeddah. Employer identity disclosed: partial. Technical access is clean and fully open, but JCCI itself has no job listings (links out to BluePages) -- discovery_only remains correct."
src-sa-bluepages,Saudi Arabia,general_business_directory,BluePages Business Directory,https://bluepages.com.sa/,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,unknown_country_and_city_filterable,yes_filterable_by_country_city_category,not_evaluated_this_pass,https://bluepages.com.sa/,2026-09-12,"[Human-quality audit pass] recommended_mode=approved_for_automated_ingestion (UPGRADED, for company-directory data only -- not job vacancies). robots.txt findings: User-agent: * / Allow: / -- fully open, no AI-bot blocks Anti-bot notes: none, HTTP 200 Saudi coverage: real_saudi_specific_filterable. Employer identity disclosed: yes. Genuine upgrade: technical access + policy evidence both now confirmed clean. Caveat: this ingests company/business directory data, not job vacancies -- do not conflate with vacancy-source approval."
src-sa-mihnati,Saudi Arabia,job_board,Mihnati.com,https://www.mihnati.com/,direct_web_fetch,accessible_but_robots_disallows_likely_listing_paths,primary,cross_sector_all_industries,Country-wide,claims_100k_plus_jobs_52k_plus_companies,yes_read_more_pagination,not_evaluated_pending_robots_txt_path_confirmation,https://www.mihnati.com/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: User-agent: * disallows /hiring/, /people/, /ar/, plus /page/, /symbol/, beta/demo paths -- NO AI-bot-specific block found Anti-bot notes: none beyond the disallow list Saudi coverage: real_saudi_specific_70plus_cities. Employer identity disclosed: yes. Correction to prior pass: the disallowed paths most likely to matter for ingestion are /hiring/ and /people/, not just /ar/. This makes the case for manual_review_only stronger, not weaker."
src-sa-wadhefa,Saudi Arabia,job_board,Wadhefa.com,https://www.wadhefa.com/,direct_web_fetch,accessible_but_robots_disallows_likely_listing_paths,primary,cross_sector_all_industries,Country-wide,unknown_mixed_government_and_private_postings,yes,not_evaluated_pending_robots_txt_path_confirmation,https://www.wadhefa.com/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: User-agent: *, crawl-delay 30, disallows /list_featured_jobs/, /resumes/, /search_resumes/, admin/dev paths -- no AI-bot-specific block Anti-bot notes: 30s crawl-delay enforced Saudi coverage: real_saudi_specific. Employer identity disclosed: yes. Re-fetch matches prior pass exactly. /list_featured_jobs/ disallow still the key blocker for automated ingestion of the likely core listing surface."
src-sa-tanqeeb,Saudi Arabia,job_board,Tanqeeb Saudi Arabia,https://saudi.tanqeeb.com/ar,direct_web_fetch,blocked_js_rendered_or_unreachable_this_pass,primary,cross_sector_all_industries,Country-wide,unknown_city_specific_pages_confirmed_via_search,unknown_not_directly_fetched,not_evaluated_js_rendered,https://saudi.tanqeeb.com/ar,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: empty response on robots.txt fetch, re-confirmed Anti-bot notes: likely JS-rendered or silently blocking; re-attempt gave zero content again Saudi coverage: real_saudi_specific_claimed. Employer identity disclosed: unknown. No change; still needs a JS-capable/manual browser method."
src-sa-gulftalent,Saudi Arabia,job_board,GulfTalent Saudi Arabia (dedicated jobs page),https://www.gulftalent.com/saudi-arabia/jobs,direct_web_fetch,accessible_but_robots_explicitly_blocks_claudebot,primary,cross_sector_all_industries,Country-wide,6367_live_postings_observed,yes_numbered_pages,apify.com actor evaluated for other GCC markets (src-ae-gulftalent-apify); ClaudeBot block applies regardless of actor,https://www.gulftalent.com/saudi-arabia/jobs,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: EXPLICIT block list: ClaudeBot, anthropic-ai, GPTBot, CCBot, AI2Bot, Google-Extended, and ~15 more named AI crawlers all get Disallow: /; ChatGPT-User/OAI-SearchBot/PerplexityBot are explicitly ALLOWED Anti-bot notes: generic Allow:/ for other crawlers, 30s delay for SEO bots Saudi coverage: real_saudi_specific. Employer identity disclosed: yes. This is a hard, explicit, deliberate policy block against Claude-based tooling specifically -- cannot be approved_for_automated_ingestion for this project under any circumstance while this robots.txt stands."
src-sa-nadia-global,Saudi Arabia,recruitment_agency,NADIA Global,https://nadiaglobal.sa/,direct_web_fetch,accessible_after_domain_correction_www_subdomain_dead,primary,cross_sector_all_industries,Country-wide,unknown_client_identity_undisclosed,not_applicable,not_applicable_agency_not_job_board,https://nadiaglobal.sa/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: standard WordPress robots.txt (Disallow: /wp-admin/ etc.), no AI-bot block Anti-bot notes: none Saudi coverage: real_saudi_specific. Employer identity disclosed: no. Before: www.nadiaglobal.sa (broken). After: nadiaglobal.sa (working). Client employer names still not disclosed -- status unchanged otherwise."
src-sa-avensys,Saudi Arabia,recruitment_agency,Avensys Consulting,https://aven-sys.com/recruitment-agency-in-saudi-arabia/,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,unknown_client_identity_undisclosed,not_applicable,not_applicable_agency_not_job_board,https://aven-sys.com/recruitment-agency-in-saudi-arabia/,2026-09-12,"[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: standard WordPress robots.txt, no AI-bot block Anti-bot notes: none Saudi coverage: real_saudi_specific_riyadh. Employer identity disclosed: no. No change."
src-sa-scout-global,Saudi Arabia,recruitment_agency,Scout Global,https://scout-global.com/vacancies/,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,unknown_saudi_coverage_unconfirmed,not_applicable,not_applicable_agency_not_job_board,https://scout-global.com/vacancies/,2026-09-12,"[Human-quality audit pass] recommended_mode=discovery_only. robots.txt findings: User-agent: * / Disallow: -- fully open, no AI-bot block Anti-bot notes: none Saudi coverage: not_confirmed_generic. Employer identity disclosed: no. Technical access clean but Saudi coverage remains unconfirmed -- status correctly stays discovery_only rather than being upgraded on robots.txt alone."
src-sa-smartchoice,Saudi Arabia,recruitment_agency,SmartChoice International GCC,https://www.smartchoice-international.com/about,direct_web_fetch,accessible,primary,cross_sector_all_industries,Country-wide,unknown_client_identity_undisclosed,not_applicable,not_applicable_agency_not_job_board,https://www.smartchoice-international.com/about,2026-09-12,[Human-quality audit pass] recommended_mode=manual_review_only. robots.txt findings: User-agent: * / Allow: / Disallow: /api/; blocks PetalBot; references a dedicated /llms.txt for language models; no ClaudeBot/GPTBot/CCBot block Anti-bot notes: 10s delay for dotbot/AhrefsBot only Saudi coverage: real_saudi_specific_riyadh. Employer identity disclosed: no. Notable for future reference (llms.txt) but status unchanged since no job listings are disclosed on their own site.
src-sa-jobgether,Saudi Arabia,remote_job_board_with_structured_api,Jobgether,https://jobgether.com/remote-jobs/saudi-arabia,direct_web_fetch,accessible_ai_permitted_json_api_confirmed,primary,cross_sector_all_industries,Country-wide,unknown_default_api_query_returned_0_saudi_of_10_sampled_jobs,not_applicable_api_based,not_applicable_native_ai_permitted_json_api_available,https://jobgether.com/remote-jobs/saudi-arabia,2026-09-12,"[Human-quality audit pass] recommended_mode=approved_for_automated_ingestion (UPGRADED, technical+policy access confirmed) -- with an open coverage caveat. robots.txt findings: Allow: /, 2s crawl-delay, explicitly declares search=yes ai-input=yes ai-train=no, and explicitly ALLOWS a structured JSON API at /astroapi/ai/jobs.json (confirmed live and returning real job data: id/title/company/url/location/remote/contractType/experience/postedAt fields) Anti-bot notes: Disallow: /offer/ (likely human-facing job-detail pages) and query-string paths, but the /astroapi/ai/jobs.json API path is NOT covered by that disallow Saudi coverage: real_saudi_category_pages. Employer identity disclosed: yes. CAVEAT: the default API call returned 10 US/India jobs, zero Saudi Arabia listings -- the query-parameter mechanism to reach the Saudi-specific subset shown on the human-facing /remote-jobs/saudi-arabia page was not identified this pass. Approving the ACCESS METHOD, not yet confirming Saudi COVERAGE through it -- a follow-up pass should find the right query params before relying on this for Saudi ingestion."
