internal_row_id,canonical_name,relevance_status,relevance_reason,google_category,mapped_industry_guess,mapped_company_type_guess,regions,categories,address,city,country_code,phone,google_maps_url,google_place_ids,google_rating,google_reviews_count,google_supplied_website,official_website_url,website_verification_status,website_evidence_url,website_notes,verification_date,careers_source_type,careers_page_url,ats_provider_detected,careers_evidence_url,careers_notes,linkedin_company_url,linkedin_status,linkedin_evidence_url,linkedin_identity_confidence,linkedin_notes,current_open_jobs_detected,source_confidence,automation_eligibility,review_status,enrichment_batch_status,researcher_notes
pilot-0011,Salti Developments (Saadeddine Alti),eligible_employer,"Google category ""Computer support and services"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Computer support and services,information_technology,private_company,Beirut,Software and IT services,"Beirut, Lebanon",Beirut,LB,+961 3 951 223,https://www.google.com/maps/search/?api=1&query=Salti%20Developments%20(Saadeddine%20Alti)&query_place_id=ChIJjd0xoOsXHxUReICvgitmXPw,ChIJjd0xoOsXHxUReICvgitmXPw,5,30,https://saltidevelopments.com/,https://saltidevelopments.com/,inaccessible,,"Direct WebFetch failed with a DNS/connection timeout (ETIMEOUT) on the single attempt allowed. An independent WebSearch snippet found 'About - Salti Developments' at saltidevelopments.com/about describing services (WhatsApp Marketing, Web/App Development) matching a Beirut IT company founded by Saadeddine Alti, corroborating the listing, but the site content could not be directly fetched/verified within budget.",2026-09-05,unavailable_not_found,,none,,Website was inaccessible within budget; careers presence could not be checked.,,no_company_page_found,,low,"Two WebSearch queries (company name, and company name + founder) returned no linkedin.com/company match for Salti Developments or Saadeddine Alti.",unknown,low,manual_only,needs_manual_review,web_verification_complete,"Direct WebFetch failed with a DNS/connection timeout (ETIMEOUT) on the single attempt allowed. An independent WebSearch snippet found 'About - Salti Developments' at saltidevelopments.com/about describing services (WhatsApp Marketing, Web/App Development) matching a Beirut IT company founded by Saadeddine Alti, corroborating the listing, but the site content could not be directly fetched/verified within budget. | Website was inaccessible within budget; careers presence could not be checked. | Two WebSearch queries (company name, and company name + founder) returned no linkedin.com/company match for Salti Developments or Saadeddine Alti."
pilot-0012,Paradox Software Solutions,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut|Greater Beirut,Software and IT services|Accounting/audit/financial services,"Cournish El-Mazraa, Behind Audi Bank, Landmark Center, Block B, 1st floor, Beirut, Lebanon",Beirut,LB,+961 3 612 712,https://www.google.com/maps/search/?api=1&query=Paradox%20Software%20Solutions&query_place_id=ChIJ42x7rpkXHxURtvICn2JZ-Es,ChIJ42x7rpkXHxURtvICn2JZ-Es,,,http://www.pssleb.com/,http://www.pssleb.com/,verified_official,http://www.pssleb.com/,"Site confirms 'PARADOX SOFTWARE SOLUTIONS', address 'Cournish El-Mazraa, Behind Audi Bank, Landmark Center, Block B, 1st floor, Beirut, Lebanon' and phone +961 3 612 712, matching the Maps listing exactly.",2026-09-05,unavailable_not_found,,none,http://www.pssleb.com/,"Nav only has About Us and Software Solutions; footer has social links only (Facebook, Instagram, X) - no careers/jobs page.",,no_company_page_found,,low,"WebSearch returned several unrelated 'Paradox' companies (Paradox Technology Solutions, Paradox Software Consulting, Paradox IT Limited, etc.) in other countries, plus a Facebook page for this company (facebook.com/pssleb), but no matching linkedin.com/company page for the Beirut business.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Site confirms 'PARADOX SOFTWARE SOLUTIONS', address 'Cournish El-Mazraa, Behind Audi Bank, Landmark Center, Block B, 1st floor, Beirut, Lebanon' and phone +961 3 612 712, matching the Maps listing exactly. | Nav only has About Us and Software Solutions; footer has social links only (Facebook, Instagram, X) - no careers/jobs page. | WebSearch returned several unrelated 'Paradox' companies (Paradox Technology Solutions, Paradox Software Consulting, Paradox IT Limited, etc.) in other countries, plus a Facebook page for this company (facebook.com/pssleb), but no matching linkedin.com/company page for the Beirut business."
pilot-0013,JIT (Just Imagine That),eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"Alice Alfred Naccash Private Clinics Building, Block B, Floor 3, Beirut, Lebanon",Beirut,LB,+961 71 777 365,https://www.google.com/maps/search/?api=1&query=JIT%20(Just%20Imagine%20That)&query_place_id=ChIJZQUQy0sXHxUR3U7xvUULN60,ChIJZQUQy0sXHxUR3U7xvUULN60,4.1,7,http://www.jitofficial.com/,http://www.jitofficial.com/,verified_official,http://www.jitofficial.com/,"Site confirms 'JIT' (copyright notice), an office in Beirut ('Ramlet El Bayda Private Clinics Building, Lebanon' - a minor wording difference from the Maps address 'Alice Alfred Naccash Private Clinics Building' but both describe a Beirut clinic-building office), and phone +961 71 777 365 matching the Maps listing exactly.",2026-09-05,unavailable_not_found,,none,http://www.jitofficial.com/,"Nav has Home, Projects, About Us, Contact only - no careers/jobs page.",,no_company_page_found,,low,"WebSearch for 'Just Imagine That JIT Beirut Lebanon software linkedin.com/company' returned unrelated Beirut tech companies (Softimpact, Speed Accelerator, etc.); no matching JIT LinkedIn page found.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Site confirms 'JIT' (copyright notice), an office in Beirut ('Ramlet El Bayda Private Clinics Building, Lebanon' - a minor wording difference from the Maps address 'Alice Alfred Naccash Private Clinics Building' but both describe a Beirut clinic-building office), and phone +961 71 777 365 matching the Maps listing exactly. | Nav has Home, Projects, About Us, Contact only - no careers/jobs page. | WebSearch for 'Just Imagine That JIT Beirut Lebanon software linkedin.com/company' returned unrelated Beirut tech companies (Softimpact, Speed Accelerator, etc.); no matching JIT LinkedIn page found."
pilot-0014,ROY TECH,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"Soleiman Boustani, Beirut, Lebanon",Beirut,LB,+961 81 986 469,https://www.google.com/maps/search/?api=1&query=ROY%20TECH&query_place_id=ChIJzxGwdscXHxURcffQD_f84PA,ChIJzxGwdscXHxURcffQD_f84PA,5,8,https://roytech.solutions/,https://roytech.solutions/,verified_official,https://roytech.solutions/,"Site confirms 'RoyTech' operating in Beirut, Lebanon, phone +961 81 986 469 and email support@roytech.solutions, matching the Maps listing exactly.",2026-09-05,unavailable_not_found,,none,https://roytech.solutions/,"No careers/jobs/join-us page found in nav, footer, or any visible section of the homepage.",,ambiguous_multiple_matches,,low,"WebSearch found 'Roytech Solutions' on the India-region LinkedIn subdomain (in.linkedin.com) plus several unrelated 'RoyTech' entities (aerospace, automation, plastics recycling) in other countries; no confirmed Beirut-specific company page.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Site confirms 'RoyTech' operating in Beirut, Lebanon, phone +961 81 986 469 and email support@roytech.solutions, matching the Maps listing exactly. | No careers/jobs/join-us page found in nav, footer, or any visible section of the homepage. | WebSearch found 'Roytech Solutions' on the India-region LinkedIn subdomain (in.linkedin.com) plus several unrelated 'RoyTech' entities (aerospace, automation, plastics recycling) in other countries; no confirmed Beirut-specific company page."
pilot-0015,FitnessForce Software,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"Habib Srour, Greater, Lebanon",Greater,LB,+961 70 602 338,https://www.google.com/maps/search/?api=1&query=FitnessForce%20Software&query_place_id=ChIJPxvg8bgXHxURDJ_0L6rgZOM,ChIJPxvg8bgXHxURDJ_0L6rgZOM,5,13,https://www.fitnessforce.com/,https://www.fitnessforce.com/,likely_official_needs_review,https://www.fitnessforce.com/,"fitnessforce.com is the global gym-management SaaS vendor (Mumbai-founded, acquired by Daxko); the homepage shows no Beirut/Lebanon mention and an India contact number instead of the Maps phone/address. An independent WebSearch found the company's own blog post 'Fitness Force Enters Lebanon to Revolutionize the Fitness CRM Industry' (May 2025) on this same domain, confirming a genuine Lebanon market entry behind this global vendor, though the Maps phone/address could not be matched to any Lebanon-specific page within budget.",2026-09-05,unavailable_not_found,,none,https://www.fitnessforce.com/,No careers/jobs page found in nav or footer of the fetched homepage.,https://in.linkedin.com/company/fitnessforce-club-management-software,likely_match_needs_review,https://in.linkedin.com/company/fitnessforce-club-management-software,medium,"Found LinkedIn page is the global parent company's India-region page ('FitnessForce Gym Management Software'); no separate Lebanon-specific subsidiary page exists, but it represents the same corporate entity behind the Maps listing.",unknown,low,manual_only,needs_manual_review,web_verification_complete,"fitnessforce.com is the global gym-management SaaS vendor (Mumbai-founded, acquired by Daxko); the homepage shows no Beirut/Lebanon mention and an India contact number instead of the Maps phone/address. An independent WebSearch found the company's own blog post 'Fitness Force Enters Lebanon to Revolutionize the Fitness CRM Industry' (May 2025) on this same domain, confirming a genuine Lebanon market entry behind this global vendor, though the Maps phone/address could not be matched to any Lebanon-specific page within budget. | No careers/jobs page found in nav or footer of the fetched homepage. | Found LinkedIn page is the global parent company's India-region page ('FitnessForce Gym Management Software'); no separate Lebanon-specific subsidiary page exists, but it represents the same corporate entity behind the Maps listing."
pilot-0016,ROC IN DIGIT,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"VERDUN STREET; NOUR EL HAYAT BLDG.; 6TH FLOOR Unesco street Beirut, Beirut, Lebanon",Beirut,LB,+961 3 199 381,https://www.google.com/maps/search/?api=1&query=ROC%20IN%20DIGIT&query_place_id=ChIJ3yFdmWcXHxURq7GnOaqUF5M,ChIJ3yFdmWcXHxURq7GnOaqUF5M,5,1,,,no_official_website_found,,Tried rocindigit.com (DNS did not resolve) and rocindigit.io (DNS did not resolve). No WebSearch used (quota exhausted).,2026-09-05,unavailable_not_found,,none,,"No verified official website found, so careers/ATS could not be checked.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Tried rocindigit.com (DNS did not resolve) and rocindigit.io (DNS did not resolve). No WebSearch used (quota exhausted). | No verified official website found, so careers/ATS could not be checked. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0017,Esri Lebanon,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"Al Akhtal Al Saghir، Jnah, Beirut, Lebanon",Beirut,LB,+961 1 843 843,https://www.google.com/maps/search/?api=1&query=Esri%20Lebanon&query_place_id=ChIJ6wQlLFEXHxURObrqqg8ZXUw,ChIJ6wQlLFEXHxURObrqqg8ZXUw,5,3,http://www.esrilebanon.com/,http://www.esrilebanon.com/,verified_official,http://www.esrilebanon.com/,"Domain matches brand/company name exactly. Direct fetch did not surface address/phone text, but independent WebSearch confirms Esri Lebanon operates as 'Esri Lebanon-Khatib & Alami', a GIS distributor partnership since 2006, 5 employees, matching the Jnah/Beirut listing.",2026-09-05,unavailable_not_found,,none,,"No Careers/Jobs link found on the homepage (About Us, Products, Industries, Education, Support only).",https://www.linkedin.com/company/esri-lebanon,verified_official_company_page,https://www.linkedin.com/company/esri-lebanon,high,"Exact name match; independently corroborates company existence, Lebanon location, and GIS/software industry.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Domain matches brand/company name exactly. Direct fetch did not surface address/phone text, but independent WebSearch confirms Esri Lebanon operates as 'Esri Lebanon-Khatib & Alami', a GIS distributor partnership since 2006, 5 employees, matching the Jnah/Beirut listing. | No Careers/Jobs link found on the homepage (About Us, Products, Industries, Education, Support only). | Exact name match; independently corroborates company existence, Lebanon location, and GIS/software industry."
pilot-0018,ISS - Software Hive,eligible_employer,"Google category ""Software company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Software company,information_technology,private_company,Beirut,Software and IT services,"Raouche, Australia Street , Carlton House Building, 1st floor Beirut - Raouche, Beirut, Lebanon",Beirut,LB,+961 1 805 775,https://www.google.com/maps/search/?api=1&query=ISS%20-%20Software%20Hive&query_place_id=ChIJyTGQZu8RHxURrt7rK-Ewr90,ChIJyTGQZu8RHxURrt7rK-Ewr90,5,3,https://www.iss-mea.com/,https://www.iss-mea.com/,verified_official,https://www.iss-mea.com/,Phone number +961 1 805 775 matched exactly on the page; site is for ISS Software Hive / ISS MEA.,2026-09-05,careers_landing_page_no_current_listings,https://iss-mea.com/contact/,none,https://iss-mea.com/contact/,"Page includes a 'Be Part of ISS Software Hive' recruitment message, but it links to the general contact form, not a distinct jobs board or listing.",https://www.linkedin.com/company/iss-lebanon,verified_official_company_page,https://www.linkedin.com/company/iss-lebanon,high,"28 employees, Australia Street Beirut Raouche address matches; part of ICC Group.",unknown,medium,manual_only,verified,web_verification_complete,"Phone number +961 1 805 775 matched exactly on the page; site is for ISS Software Hive / ISS MEA. | Page includes a 'Be Part of ISS Software Hive' recruitment message, but it links to the general contact form, not a distinct jobs board or listing. | 28 employees, Australia Street Beirut Raouche address matches; part of ICC Group."
pilot-0019,Terabyte Computers - Msaytbeh,eligible_employer,"Google category ""Computer store"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Computer store,information_technology,retailer,Beirut,Software and IT services,"St. - Arz Building, Bachir Jounblat, Beirut, Lebanon",Beirut,LB,+961 70 771 504,https://www.google.com/maps/search/?api=1&query=Terabyte%20Computers%20-%20Msaytbeh&query_place_id=ChIJ9wSGhnAXHxURP0akSQDTH4g,ChIJ9wSGhnAXHxURP0akSQDTH4g,5,85,https://www.terabyte.computer/,https://www.terabyte.computer/,verified_official,https://www.terabyte.computer/,Ras Al Nabea and Msaytbeh branches listed; phone 70-771504 matches exactly.,2026-09-05,unavailable_not_found,,none,,"No careers/jobs link in navigation (Shop By Brands, Products, Build Your PC, Support, Contact Us only).",https://www.linkedin.com/company/terabyte-computers,likely_match_needs_review,https://www.linkedin.com/company/terabyte-computers,medium,"Exact name match on the company-page URL, but search snippet did not surface independent corroborating detail (address/employee count) to raise confidence to high.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Ras Al Nabea and Msaytbeh branches listed; phone 70-771504 matches exactly. | No careers/jobs link in navigation (Shop By Brands, Products, Build Your PC, Support, Contact Us only). | Exact name match on the company-page URL, but search snippet did not surface independent corroborating detail (address/employee count) to raise confidence to high."
pilot-0020,The Eighth Miracle s.a.r.l,eligible_employer,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Rawche Street, Beirut, Lebanon",Beirut,LB,+961 3 858 182,https://www.google.com/maps/search/?api=1&query=The%20Eighth%20Miracle%20s.a.r.l&query_place_id=ChIJs_Msk-YXHxURzOs0c8s4i7M,ChIJs_Msk-YXHxURzOs0c8s4i7M,5,25,https://www.the8thmiracle.com/,https://www.the8thmiracle.com/,verified_official,https://www.the8thmiracle.com/,"Lebanon office confirmed at Mousaitbeh - Beirut, Rawsheh Center 2nd Floor, phone +961 3 858 182 matches exactly.",2026-09-05,unavailable_not_found,,none,,No careers/jobs link found on the homepage.,https://www.linkedin.com/company/theeighthmiracle,verified_official_company_page,https://www.linkedin.com/company/theeighthmiracle,high,"LinkedIn page name 'The Eighth Miracle (S.A.R.L)' matches candidate name including legal suffix exactly; 11-50 employees, Beirut + Qatar offices.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Lebanon office confirmed at Mousaitbeh - Beirut, Rawsheh Center 2nd Floor, phone +961 3 858 182 matches exactly. | No careers/jobs link found on the homepage. | LinkedIn page name 'The Eighth Miracle (S.A.R.L)' matches candidate name including legal suffix exactly; 11-50 employees, Beirut + Qatar offices."
pilot-0021,Blue Boost Agency,eligible_employer,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Corniche El Mazraa, Beirut, Lebanon",Beirut,LB,+961 70 826 463,https://www.google.com/maps/search/?api=1&query=Blue%20Boost%20Agency&query_place_id=ChIJGStEK_IXHxURVDsbczYjEZ4,ChIJGStEK_IXHxURVDsbczYjEZ4,4.4,7,https://blueboostagency.com/,https://blueboostagency.com/,verified_official,https://blueboostagency.com/,Phone +961 70 826 463 and email info@blueboostagency.com matched exactly; site describes Lebanon & Middle East operations.,2026-09-05,unavailable_not_found,,none,,"No careers/jobs section; nav is Home, Services, Latest Work, Contact only.",,ambiguous_multiple_matches,,low,"Search surfaced 'Blue Boost' (India) and 'Blue Boost Ai', neither clearly matching this Lebanon-based agency; no confident company page identified.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Phone +961 70 826 463 and email info@blueboostagency.com matched exactly; site describes Lebanon & Middle East operations. | No careers/jobs section; nav is Home, Services, Latest Work, Contact only. | Search surfaced 'Blue Boost' (India) and 'Blue Boost Ai', neither clearly matching this Lebanon-based agency; no confident company page identified."
pilot-0022,Protech24 Studio,eligible_employer,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Saeb Salam, Beirut, Lebanon",Beirut,LB,+961 71 536 578,https://www.google.com/maps/search/?api=1&query=Protech24%20Studio&query_place_id=ChIJiQdQIZcXHxUR0shNjUCjtHY,ChIJiQdQIZcXHxUR0shNjUCjtHY,5,1,https://bit.ly/protech-studio,,no_official_website_found,https://www.yelleb.com/company/350129/Protech24_Sudio_Digital_Marketing_Agency,"The Google-supplied bit.ly link redirects to a free imcreator.com website-builder page whose domain no longer resolves (DNS failure) - the site is dead. However, independent search evidence (a Lebanon business directory listing) confirms the business is real: exact address (Corniche El-Mazraa, Al Refai Street, Al Hashem Bldg, 1st Floor) and exact phone (+961 71 536578) match the Google Maps record. No live official website currently exists.",2026-09-05,unavailable_not_found,,none,,No working website to check; no separate careers evidence found.,,no_company_page_found,,low,"Only LinkedIn hit was linkedin.com/in/protech24studio/, a PERSONAL profile URL format - correctly excluded per instructions, not recorded as a company page.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"The Google-supplied bit.ly link redirects to a free imcreator.com website-builder page whose domain no longer resolves (DNS failure) - the site is dead. However, independent search evidence (a Lebanon business directory listing) confirms the business is real: exact address (Corniche El-Mazraa, Al Refai Street, Al Hashem Bldg, 1st Floor) and exact phone (+961 71 536578) match the Google Maps record. No live official website currently exists. | No working website to check; no separate careers evidence found. | Only LinkedIn hit was linkedin.com/in/protech24studio/, a PERSONAL profile URL format - correctly excluded per instructions, not recorded as a company page."
pilot-0023,Xpertise.Agency,ambiguous_identity_manual_review,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: Website inaccessible (cert mismatch) and no confident independent identity corroboration (LinkedIn match is only a weak name coincidence); ran out of research budget within the 3-call cap.]",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Main street, Beirut, Lebanon",Beirut,LB,+961 81 771 792,https://www.google.com/maps/search/?api=1&query=Xpertise.Agency&query_place_id=ChIJ-89vXSYhHxUReAi43l84WaA,ChIJ-89vXSYhHxUReAi43l84WaA,5,5,https://www.expertise12.com/,,inaccessible,https://www.expertise12.com/,"TLS certificate mismatch: the domain's certificate belongs to wordpress.com (*.wordpress.com), not this site - the domain's hosting/DNS appears misconfigured or the site has moved. Could not independently confirm or deny identity.",2026-09-05,unavailable_not_found,,none,,Not applicable - no accessible official site to check.,,ambiguous_multiple_matches,,low,"Only a weak name-similarity hit ('Xpertise LLC', 75 followers) was found; not confidently the same entity as 'Xpertise.Agency'.",unknown,low,manual_only,needs_manual_review,web_verification_complete,"TLS certificate mismatch: the domain's certificate belongs to wordpress.com (*.wordpress.com), not this site - the domain's hosting/DNS appears misconfigured or the site has moved. Could not independently confirm or deny identity. | Not applicable - no accessible official site to check. | Only a weak name-similarity hit ('Xpertise LLC', 75 followers) was found; not confidently the same entity as 'Xpertise.Agency'."
pilot-0024,PromoMedia Lebanon,eligible_employer,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"J1 Building, Tallet El Khayyat, Beirut, Lebanon",Beirut,LB,+961 81 377 277,https://www.google.com/maps/search/?api=1&query=PromoMedia%20Lebanon&query_place_id=ChIJg6RMVzcXHxURpcG90MJyH14,ChIJg6RMVzcXHxURpcG90MJyH14,5,9,https://promomedia-me.com/lebanon/,https://promomedia-me.com/lebanon/,verified_official,https://promomedia-me.com/lebanon/,"Address (Corniche el Mazraa, J1 Building 4th Floor, Beirut), phone, and email info.lb@promomedia-me.com all matched exactly.",2026-09-05,unavailable_not_found,,none,,Footer only has Home/About/Locations/News/Contact; no jobs section.,https://www.linkedin.com/company/promomedia-advertising-&-production,verified_official_company_page,https://www.linkedin.com/company/promomedia-advertising-&-production,high,"13,430-follower page for 'PromOmedia Advertising & Production', part of JGroup Holding (Beirut); described as Lebanon's leading outdoor-advertising media supplier, matching the marketing-agency category and Beirut location exactly.",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Address (Corniche el Mazraa, J1 Building 4th Floor, Beirut), phone, and email info.lb@promomedia-me.com all matched exactly. | Footer only has Home/About/Locations/News/Contact; no jobs section. | 13,430-follower page for 'PromOmedia Advertising & Production', part of JGroup Holding (Beirut); described as Lebanon's leading outdoor-advertising media supplier, matching the marketing-agency category and Beirut location exactly."
pilot-0025,Cryptic Design,eligible_employer,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Al Sabah Center, Block B, Corniche El Mazraa, Beirut, Lebanon",Beirut,LB,+961 70 774 354,https://www.google.com/maps/search/?api=1&query=Cryptic%20Design&query_place_id=ChIJ10ds1-UXHxURPB8bqdVhqk4,ChIJ10ds1-UXHxURPB8bqdVhqk4,5,1,,,no_official_website_found,,"Tried crypticdesign.com and cryptic-design.com; both redirect to a GoDaddy ""domain for sale"" parked page, meaning neither is an active company website. No WebSearch used (quota exhausted).",2026-09-05,unavailable_not_found,,none,,"No verified official website found, so careers/ATS could not be checked.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Tried crypticdesign.com and cryptic-design.com; both redirect to a GoDaddy ""domain for sale"" parked page, meaning neither is an active company website. No WebSearch used (quota exhausted). | No verified official website found, so careers/ATS could not be checked. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0026,HomePro,ambiguous_identity_manual_review,"Google category ""Marketing agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Web-verification agent stalled/hung while researching this specific company (batch1, ~90+ min with no output) and was interrupted; identity could not be verified within a reasonable time budget. Marked for manual review rather than automated retry.]",Marketing agency,retail,retailer,Beirut,Marketing/advertising/graphic design,"Thomas Edison Street Ramlet El-Baida, Attalah Building 3rd floor, Beirut, Lebanon",Beirut,LB,+961 1 811 218,https://www.google.com/maps/search/?api=1&query=HomePro&query_place_id=ChIJk3d5vzUXHxURX0ZWuTyxasE,ChIJk3d5vzUXHxURX0ZWuTyxasE,4.5,6,http://www.homeprolisting.com/,,not_verified,,,,not_verified,,unknown,,,,not_verified,,,,unknown,low,unknown,needs_manual_review,stalled_interrupted_manual_review_required,"Research agent stalled on this company (suspected slow/hanging domain: homeprolisting.com) and was interrupted by the operator after ~90+ minutes with zero output. Not retried automatically per instruction. Needs a human or a fresh, isolated research attempt with a strict timeout."
