canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
R I Z Global Electronics Trading LLC,,,ChIJY9wCMwBDXz4Rrq-QVnaVFxY,Dubai,Electronics store,Al Wasl Rd - Al Bada' - Dubai - United Arab Emirates,,+971 4 327 6333,5.0,2,https://www.google.com/maps/search/?api=1&query=R%20I%20Z%20Global%20Electronics%20Trading%20LLC&query_place_id=ChIJY9wCMwBDXz4Rrq-QVnaVFxY,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.239Z
RAI Group HQ,raifirm.com,http://www.raifirm.com/,ChIJy9w_0nVDXj4R1T5cL8O36IM,Abu Dhabi,Corporate office,City gate - Zayed City - MZ29 - Abu Dhabi - United Arab Emirates,,,5.0,4,https://www.google.com/maps/search/?api=1&query=RAI%20Group%20HQ&query_place_id=ChIJy9w_0nVDXj4R1T5cL8O36IM,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
Rakhat Construction LLC,rakhatconstruction.com,https://rakhatconstruction.com/,ChIJGYmhpqRDXz4RHlprynZ4QhA,Dubai,Construction company,"building - Office 211,2nd Floor, Dry Docks clinic - Jumeirah Brg - Al Mina - Dubai - United Arab Emirates",,+971 4 334 1568,4.4,12,https://www.google.com/maps/search/?api=1&query=Rakhat%20Construction%20LLC&query_place_id=ChIJGYmhpqRDXz4RHlprynZ4QhA,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.702Z
Rank Accounting and Consultancy LLC,rank-consultancy.com,http://www.rank-consultancy.com/,ChIJjwowadRDXz4ReEZgvB7S0uw,Dubai,Auditor,"Alfa Hub, Mankhool Building - 4W3, 4th Floor - 4 E St - Mankhool - Dubai - United Arab Emirates",,+971 55 190 4658,5.0,39,https://www.google.com/maps/search/?api=1&query=Rank%20Accounting%20and%20Consultancy%20LLC&query_place_id=ChIJjwowadRDXz4ReEZgvB7S0uw,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.869Z
RAS Marble and Granite الرخام والجرانيت,call.whatsapp.com,https://call.whatsapp.com/voice/OgoQ820oSnSA76IG9KKNZY,ChIJFSl_xpFBXj4ROoeSK6qPIVI,Abu Dhabi,Marble contractor,55 Sheikh Mohammed Bin Rashid Al Maktoum Rd - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,,+91 86558 35403,5.0,17,https://www.google.com/maps/search/?api=1&query=RAS%20Marble%20and%20Granite%20%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85%20%D9%88%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D9%86%D9%8A%D8%AA&query_place_id=ChIJFSl_xpFBXj4ROoeSK6qPIVI,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.125Z
RECTANGLE INTERIORS “AWARD WINNING DESIGN STUDIO”,rectangleinterior.com,https://rectangleinterior.com/,ChIJq6qqqtFpXz4RX8z5QT1EhtQ,Dubai,Interior designer,"Sheraton grand hotel, Office tower - 36th level - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates",,+971 50 535 7999,4.4,105,https://www.google.com/maps/search/?api=1&query=RECTANGLE%20INTERIORS%20%E2%80%9CAWARD%20WINNING%20DESIGN%20STUDIO%E2%80%9D&query_place_id=ChIJq6qqqtFpXz4RX8z5QT1EhtQ,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
Reehan Advertising,,,ChIJGYciy9FDXz4RIn8sxM6Sfoo,Dubai,Architecture firm,Al Hudaiba Rd - Al Bada' - Dubai - United Arab Emirates,,+971 55 149 2656,3.5,2,https://www.google.com/maps/search/?api=1&query=Reehan%20Advertising&query_place_id=ChIJGYciy9FDXz4RIn8sxM6Sfoo,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:56.121Z
Reliable Engineering Consultancy LLC,reliableengineeringconsultancy.com,https://www.reliableengineeringconsultancy.com/,ChIJOdyQ1Vp-qGgR922OhFBtxFY,Abu Dhabi,Engineering consultant,"Office M4,Building C72 - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",,+971 56 997 9514,5.0,9,https://www.google.com/maps/search/?api=1&query=Reliable%20Engineering%20Consultancy%20LLC&query_place_id=ChIJOdyQ1Vp-qGgR922OhFBtxFY,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
Riviera Engineering Consultant,rivieraeng.ae,http://www.rivieraeng.ae/,ChIJndn5XgBHXj4R9DG-OzCCDEs,Abu Dhabi,Engineering consultant,مزيد، مول TOWER - OFFICE 26 - 2 5TH FLOOR - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 50 992 2267,5.0,1,https://www.google.com/maps/search/?api=1&query=Riviera%20Engineering%20Consultant&query_place_id=ChIJndn5XgBHXj4R9DG-OzCCDEs,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
RoyalTech Boss,,,ChIJT41qfSRDXz4Rpj-i0sQXrRA,Dubai,Electronics store,Mankhool - Dubai - United Arab Emirates,,+971 50 121 8543,,,https://www.google.com/maps/search/?api=1&query=RoyalTech%20Boss&query_place_id=ChIJT41qfSRDXz4Rpj-i0sQXrRA,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.990Z
S A G Logistic Services LLC,saglogistic.com,https://saglogistic.com/,ChIJl7oJELxDXz4R2g5wg3Llm64,Dubai,Logistics service,"Fahidi Heights - AWR Properties - 1202, Level 12 - Al Hamriya - Dubai - United Arab Emirates",,+971 4 349 4262,4.7,54,https://www.google.com/maps/search/?api=1&query=S%20A%20G%20Logistic%20Services%20LLC&query_place_id=ChIJl7oJELxDXz4R2g5wg3Llm64,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
SA Creative Technical Works LLC,sactw.com,http://sactw.com/,ChIJWdHstW5DXz4Rvf1UmoXA7mw,Dubai,Interior Decorator,Al Hudaiba Awards Building - Block C شارع الثاني من ديسمبر‎ - Jumeirah - Dubai - United Arab Emirates,,+971 4 554 6883,1.0,2,https://www.google.com/maps/search/?api=1&query=SA%20Creative%20Technical%20Works%20LLC&query_place_id=ChIJWdHstW5DXz4Rvf1UmoXA7mw,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:44.431Z
Saad Alhulul Technical Services,saadtech.com,https://www.saadtech.com/,ChIJ47kLSkRdXz4RDJOL2uHDE0w,Dubai,Construction company,"Phase 1 ,Block J, unit 7,8 - Dubai Industrial city - Dubai - United Arab Emirates",,+971 52 358 9277,5.0,1,https://www.google.com/maps/search/?api=1&query=Saad%20Alhulul%20Technical%20Services&query_place_id=ChIJ47kLSkRdXz4RDJOL2uHDE0w,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
Saadiyat Accounting & Bookkeeping L.L.C,saadiyataccounting.com,https://www.saadiyataccounting.com/,ChIJeb_-t8JDXz4R49ub82rVhSo,Dubai,Accounting firm,Office 238 - 63 32A St - near Fish Roundabout - Naif - Deira - Dubai - United Arab Emirates,,+971 4 234 1555,4.9,92,https://www.google.com/maps/search/?api=1&query=Saadiyat%20Accounting%20%26%20Bookkeeping%20L.L.C&query_place_id=ChIJeb_-t8JDXz4R49ub82rVhSo,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:21:04.480Z
"Said Mohammad Furniture, Carpets & Curtains",saidmohammadfurniture.com,https://saidmohammadfurniture.com/,ChIJn8gXyPpmXj4RT4esg4JFGXY,Abu Dhabi,Carpet store,Al Misheer St - Zayed Port - E14 01 - Abu Dhabi - United Arab Emirates,,+971 52 865 4286,4.9,99,https://www.google.com/maps/search/?api=1&query=Said%20Mohammad%20Furniture%2C%20Carpets%20%26%20Curtains&query_place_id=ChIJn8gXyPpmXj4RT4esg4JFGXY,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
Salem al Katheeri Carpet trd.Est,salemalkatheeri-carpet.netlify.app,https://salemalkatheeri-carpet.netlify.app/,ChIJUa8hyuhnXj4RRJaawBibnEk,Abu Dhabi,Carpet store,Al Misheer St - Zayed Port - E14 01 - Abu Dhabi - United Arab Emirates,,+971 50 429 3450,5.0,1,https://www.google.com/maps/search/?api=1&query=Salem%20al%20Katheeri%20Carpet%20trd.Est&query_place_id=ChIJUa8hyuhnXj4RRJaawBibnEk,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
Salma Children's Long-Term Care and Rehabilitation Hospital,salmahospital.com,https://salmahospital.com/,ChIJzUCMC_1pXj4RrWo3yKL-1pY,Abu Dhabi,Hospital,Salama Bint Butti St - Hadbat Al Za`Faranah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 666 2929,4.7,188,https://www.google.com/maps/search/?api=1&query=Salma%20Children's%20Long-Term%20Care%20and%20Rehabilitation%20Hospital&query_place_id=ChIJzUCMC_1pXj4RrWo3yKL-1pY,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
Samsung Experience Store Abu Dhabi Mall,mdsmobile.ae,https://mdsmobile.ae/pages/samsung-abu-dhabi-mall,ChIJtUt2LHJpXj4RKcSWW5PROQg,Abu Dhabi,Electronics store,Mall - Al Miyani St - Al Zahiyah - Level 2 - Abu Dhabi - United Arab Emirates,,+971 2 631 1147,4.9,3548,https://www.google.com/maps/search/?api=1&query=Samsung%20Experience%20Store%20Abu%20Dhabi%20Mall&query_place_id=ChIJtUt2LHJpXj4RKcSWW5PROQg,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
Samsung Experience Store The Galleria Al Maryah Island,samsung.com,https://www.samsung.com/ae/?utm_source=google&utm_medium=local-search&utm_campaign=googlemybusiness,ChIJCdTFdOFnXj4R6rwEQo7iYE0;ChIJwxnYAf9nXj4RyrvhdGH_V2g,Abu Dhabi,Electronics store,The Galleria Mall - Level 1 Al Falah St - Al Maryah Island - MI10 - Abu Dhabi - United Arab Emirates,,+971 2 584 8177,4.8,428,https://www.google.com/maps/search/?api=1&query=Samsung%20Experience%20Store%20The%20Galleria%20Al%20Maryah%20Island&query_place_id=ChIJCdTFdOFnXj4R6rwEQo7iYE0,2,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
Sarhen International Design,sarhenintl.com,http://www.sarhenintl.com/,ChIJ00bHQh9DXz4ReOXj3D4jZfk,Dubai,Interior designer,Jumeirah Beach Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 288 5515,5.0,2,https://www.google.com/maps/search/?api=1&query=Sarhen%20International%20Design&query_place_id=ChIJ00bHQh9DXz4ReOXj3D4jZfk,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
Sawalma Medical Centre,,,ChIJuQ5rGf5CXz4Ru7LoLbydGYE,Dubai,Hospital,67PF+XRV - Al Bada' - Dubai - United Arab Emirates,,+971 4 345 5001,,,https://www.google.com/maps/search/?api=1&query=Sawalma%20Medical%20Centre&query_place_id=ChIJuQ5rGf5CXz4Ru7LoLbydGYE,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
SBC Express Cargo LLC,sbcexpresscargo.com,http://sbcexpresscargo.com/,ChIJyTm_bxBDXz4RVOLTpjzBlmo,Dubai,Logistics service,67JG+Q4P - Al Bada' - Dubai - United Arab Emirates,,+971 800 2755,4.7,856,https://www.google.com/maps/search/?api=1&query=SBC%20Express%20Cargo%20LLC&query_place_id=ChIJyTm_bxBDXz4RVOLTpjzBlmo,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
Scan Construction,scanco.ae,https://www.scanco.ae/,ChIJg6SOY2RmXj4RuOHuBjsmLOI,Abu Dhabi,Construction company,F9R6+G83 - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 626 8753,4.9,14,https://www.google.com/maps/search/?api=1&query=Scan%20Construction&query_place_id=ChIJg6SOY2RmXj4RuOHuBjsmLOI,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.442Z
SeAir Global Logistics LLC,seairglobal.com,https://seairglobal.com/,ChIJ9_q3VOtDXz4RCTo8-HHpwNs,Dubai,Logistics service,2nd December St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 345 4996,4.5,2,https://www.google.com/maps/search/?api=1&query=SeAir%20Global%20Logistics%20LLC&query_place_id=ChIJ9_q3VOtDXz4RCTo8-HHpwNs,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
Seethi Co Logistics LLC,seethico.com,https://www.seethico.com/,ChIJX_oswjDwpo8RXSDaELXdUCA,Abu Dhabi,Logistics service,Qroun At Tufouh St - Al Hisn - Al Markaziyah West - Abu Dhabi - United Arab Emirates,,+971 54 244 0520,,,https://www.google.com/maps/search/?api=1&query=Seethi%20Co%20Logistics%20LLC&query_place_id=ChIJX_oswjDwpo8RXSDaELXdUCA,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
SEHA - Corniche Hospital,corniche.seha.ae,https://corniche.seha.ae/,ChIJDXrQPvVmXj4RPdkJrgHDw-A,Abu Dhabi,Maternity hospital,Al Zahiyah - E12 - Abu Dhabi - United Arab Emirates,,+971 800 50,4.7,6997,https://www.google.com/maps/search/?api=1&query=SEHA%20-%20Corniche%20Hospital&query_place_id=ChIJDXrQPvVmXj4RPdkJrgHDw-A,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
Seha Emirates Hospital,sehaemirates.com,http://www.sehaemirates.com/,ChIJvS1BRi5mXj4RYrE9LjxqzW4,Abu Dhabi,Hospital,Block# 37 - اللّديم - Abu Dhabi - United Arab Emirates,,+971 2 443 8999,4.7,817,https://www.google.com/maps/search/?api=1&query=Seha%20Emirates%20Hospital&query_place_id=ChIJvS1BRi5mXj4RYrE9LjxqzW4,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.791Z
SEY GENERAL TRADING LLC,seyfreightgroup.com,http://www.seyfreightgroup.com/,ChIJK2WcQ_1DXz4Rd1nVqwAxE-U,Dubai,Logistics service,Awards Building - Al Hudaiba - Al Mina St - Jumeirah - Dubai - United Arab Emirates,,+971 54 455 4973,,,https://www.google.com/maps/search/?api=1&query=SEY%20GENERAL%20TRADING%20LLC&query_place_id=ChIJK2WcQ_1DXz4Rd1nVqwAxE-U,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.907Z
Shahmeer transport Moving Service,shahmeer-moving-shifting.lovable.app,https://shahmeer-moving-shifting.lovable.app/,ChIJpxRsQZBDXz4RXNa0FGGlel8,Dubai,Mover,Street 6C - Al Jafiliya - Dubai - United Arab Emirates,,+971 55 807 1968,,,https://www.google.com/maps/search/?api=1&query=Shahmeer%20transport%20Moving%20Service&query_place_id=ChIJpxRsQZBDXz4RXNa0FGGlel8,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.907Z
SharpMinds Consulting Engineers,sharpmindsce.com,https://www.sharpmindsce.com/,ChIJkQBRrJJDXz4RmrE_HOoor0I,Dubai,Architecture firm,Jumeirah Terrace Building Office 211 - Dubai - United Arab Emirates,,+971 2 447 7125,5.0,3,https://www.google.com/maps/search/?api=1&query=SharpMinds%20Consulting%20Engineers&query_place_id=ChIJkQBRrJJDXz4RmrE_HOoor0I,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
Sheikh Khalifa Medical City,,,ChIJEUUgKBRmXj4R04BH-vQRiPA,Abu Dhabi,Psychiatric hospital,Al Karamah St. - 2 Sheikh Rashid Bin Saeed St - Abu Dhabi - United Arab Emirates,,+971 800 50,3.0,84,https://www.google.com/maps/search/?api=1&query=Sheikh%20Khalifa%20Medical%20City&query_place_id=ChIJEUUgKBRmXj4R04BH-vQRiPA,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
Sheikh Khalifa Medical City - Emergency Department,skmc.seha.ae,https://skmc.seha.ae/,ChIJ0U0VMBdmXj4RUJ4RkBF9jgo,Abu Dhabi,Urgent care center,Al Karamah St - Al Manhal - Al Tibbiya - Abu Dhabi - United Arab Emirates,,+971 2 819 0000,3.3,254,https://www.google.com/maps/search/?api=1&query=Sheikh%20Khalifa%20Medical%20City%20-%20Emergency%20Department&query_place_id=ChIJ0U0VMBdmXj4RUJ4RkBF9jgo,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
Shine Square Building Contracting LLC,shinesquarebuilders.com,http://www.shinesquarebuilders.com/,ChIJ5wt1G6NpXz4RxVdQId_Mck8,Dubai,Construction company,Sultan Business Centre - G11 - Oud Metha - Dubai - United Arab Emirates,,+971 4 244 1400,4.9,80,https://www.google.com/maps/search/?api=1&query=Shine%20Square%20Building%20Contracting%20LLC&query_place_id=ChIJ5wt1G6NpXz4RxVdQId_Mck8,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.704Z
Silver Coast Construction & Boring LLC,silvercoast.ae,http://www.silvercoast.ae/,ChIJd2quwxRmXj4RIBsIZWXAjQs,Abu Dhabi,Construction company,Sheikh Rashid Bin Saeed Al Maktoum Street - Old Airport Road - Abu Dhabi - United Arab Emirates,,+971 2 621 4494,4.4,82,https://www.google.com/maps/search/?api=1&query=Silver%20Coast%20Construction%20%26%20Boring%20LLC&query_place_id=ChIJd2quwxRmXj4RIBsIZWXAjQs,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.443Z
Slate Stone Interiors,slateinteriorsme.com,http://slateinteriorsme.com/,ChIJBWIjHlhDXz4RWg0IftvkYwY,Dubai,Interior designer,Dubai World Trade Centre - 1602 API World Tower - Sheikh Zayed Rd - Dubai - United Arab Emirates,,+971 50 107 2503,4.2,153,https://www.google.com/maps/search/?api=1&query=Slate%20Stone%20Interiors&query_place_id=ChIJBWIjHlhDXz4RWg0IftvkYwY,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:53.861Z
Smart Buildings Consultancy Engineering,sbc-uae.ae,https://www.sbc-uae.ae/,ChIJmfPl_bo4Xj4RaRHuaH2b7yI,Abu Dhabi,Engineering consultant,Jazeerat Das St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 2 585 9880,4.6,57,https://www.google.com/maps/search/?api=1&query=Smart%20Buildings%20Consultancy%20Engineering&query_place_id=ChIJmfPl_bo4Xj4RaRHuaH2b7yI,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
Smart Concept Engineering Consultancy L.L.C,,,ChIJc4zsW9Y5Xj4RdhKXusKopsU,Abu Dhabi,Interior architect office,M9 - Mezzanine Floor - Office M01 - Mohamed Bin Zayed City - M01 - Abu Dhabi - United Arab Emirates,,+971 2 583 7575,4.7,27,https://www.google.com/maps/search/?api=1&query=Smart%20Concept%20Engineering%20Consultancy%20L.L.C&query_place_id=ChIJc4zsW9Y5Xj4RdhKXusKopsU,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
Soft Power Audit & Tax Agency LLC. Abu Dhabi - UAE,softpoweraa.com,http://www.softpoweraa.com/,ChIJT7nb1ytBXj4Rlyzt563auWc,Abu Dhabi,Accounting firm,"Office # 938, 9th Floor, Dar Al Salam Building - شارع الكورنيش الشرقي - Abu Dhabi - United Arab Emirates",,+971 50 132 1087,5.0,64,https://www.google.com/maps/search/?api=1&query=Soft%20Power%20Audit%20%26%20Tax%20Agency%20LLC.%20Abu%20Dhabi%20-%20UAE&query_place_id=ChIJT7nb1ytBXj4Rlyzt563auWc,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.966Z
Soleil Building Contracting LLC,soleil-me.com,https://soleil-me.com/,ChIJec8HHUFDXz4R5RGHQK8eGVc,Dubai,Construction company,"Al Ketbi Building 26, Al Mina road​,4th Floor Madinat Dubai - Al Mina - Dubai - United Arab Emirates",,+971 52 577 5223,3.7,3,https://www.google.com/maps/search/?api=1&query=Soleil%20Building%20Contracting%20LLC&query_place_id=ChIJec8HHUFDXz4R5RGHQK8eGVc,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.703Z
Space Designers Engineering Consultant,,,ChIJze_S6hhdXz4RqNnBivK8AyY,Dubai,Engineering consultant,"Al Garhoud, Golf Park Building, Flat # 304 - Dubai - United Arab Emirates",,+971 4 264 5855,4.7,7,https://www.google.com/maps/search/?api=1&query=Space%20Designers%20Engineering%20Consultant&query_place_id=ChIJze_S6hhdXz4RqNnBivK8AyY,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:59.195Z
SPACE ENGINEERING CONSULTANTS,,,ChIJbVLywuRCXz4Ru89JIE9rbkw,Dubai,Engineering consultant,67MJ+6X8 - murqqabat - Dubai - United Arab Emirates,,+971 4 256 6712,4.7,3,https://www.google.com/maps/search/?api=1&query=SPACE%20ENGINEERING%20CONSULTANTS&query_place_id=ChIJbVLywuRCXz4Ru89JIE9rbkw,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.727Z
Specialized Marketing Company WLL,,,ChIJOT48gF5mXj4R0OHOIa01abk,Abu Dhabi,Shelving store,Sheikh Hamdan Bin Mohammed Street (Hamdan Street) - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 676 5001,5.0,3,https://www.google.com/maps/search/?api=1&query=Specialized%20Marketing%20Company%20WLL&query_place_id=ChIJOT48gF5mXj4R0OHOIa01abk,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
SPML Regional Office,shapoorjipallonji.com,http://shapoorjipallonji.com/,ChIJtwcjSgBDXz4RUv-IFLZtNzY,Dubai,Construction company,67VG+8V9 - Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,,,5.0,3,https://www.google.com/maps/search/?api=1&query=SPML%20Regional%20Office&query_place_id=ChIJtwcjSgBDXz4RUv-IFLZtNzY,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
Square General Contracting Company LLC,sgcc-uae.com,http://sgcc-uae.com/,ChIJLypPQnVmXj4RdypflRxJW3s,Abu Dhabi,Construction company,"W10, Corniche Rd W - Abu Dhabi - United Arab Emirates",,+971 2 667 0650,3.8,86,https://www.google.com/maps/search/?api=1&query=Square%20General%20Contracting%20Company%20LLC&query_place_id=ChIJLypPQnVmXj4RdypflRxJW3s,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.443Z
SSA LOGISTICS SERVICES,ssa-logistics.ae,http://www.ssa-logistics.ae/,ChIJYSaT1ihpXj4RvzLD38Rjfp0,Abu Dhabi,Logistics service,شارع المطار - Sheikh Rashid Bin Saeed St - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 50 900 9899,3.9,38,https://www.google.com/maps/search/?api=1&query=SSA%20LOGISTICS%20SERVICES&query_place_id=ChIJYSaT1ihpXj4RvzLD38Rjfp0,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.241Z
Steel Bot Lab,,,ChIJDa6a5X1nXj4Rvmj-T2COGQI,Abu Dhabi,Electronics store,GC54+44V - Al Reem Island - RS1 - Abu Dhabi - United Arab Emirates,,,4.0,1,https://www.google.com/maps/search/?api=1&query=Steel%20Bot%20Lab&query_place_id=ChIJDa6a5X1nXj4Rvmj-T2COGQI,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
Stellar Eastern Franchise and Retail Advisory,stellareastern.com,https://stellareastern.com/,ChIJtcm9eGFnXj4RdoX-cFQD_n4,Abu Dhabi,Business management consultant,"M-02, Sheikha Shamsa Tower (C156 - Hamdan St - Abu Dhabi - United Arab Emirates",,+971 52 902 2933,5.0,3,https://www.google.com/maps/search/?api=1&query=Stellar%20Eastern%20Franchise%20and%20Retail%20Advisory&query_place_id=ChIJtcm9eGFnXj4RdoX-cFQD_n4,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
STERLING ACCOUNTING AND TAX CONSULTANCY LLC,sterlingaudit.com,https://www.sterlingaudit.com/,ChIJwYsfLm5HXj4RNhkxmoW3Aco,Abu Dhabi,Chartered accountant,"Office 409, Mazyad Mall Tower 1 - Abu Dhabi - United Arab Emirates",,+971 54 545 3676,4.9,16,https://www.google.com/maps/search/?api=1&query=STERLING%20ACCOUNTING%20AND%20TAX%20CONSULTANCY%20LLC&query_place_id=ChIJwYsfLm5HXj4RNhkxmoW3Aco,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
Strength Engineering - Structural and Civil Engineering Consultancy Dubai,strength.engineering,https://strength.engineering/,ChIJHWA-9ARDXz4RsR4EyQlvrmM,Dubai,Structural engineer,Convention Tower - Level 3 - Trade Center Second - Dubai - United Arab Emirates,,+61 1300 931 515,5.0,1,https://www.google.com/maps/search/?api=1&query=Strength%20Engineering%20-%20Structural%20and%20Civil%20Engineering%20Consultancy%20Dubai&query_place_id=ChIJHWA-9ARDXz4RsR4EyQlvrmM,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:48.894Z
Sun infosys Technologies,,,ChIJEWzPI_1CXz4Rimum3lOMHTg,Dubai,Electronics store,Al Hanaa center - Al Mankhool Rd - opp. Carrefour express - Al Jafiliya - Dubai - United Arab Emirates,,+971 4 386 6500,4.5,16,https://www.google.com/maps/search/?api=1&query=Sun%20infosys%20Technologies&query_place_id=ChIJEWzPI_1CXz4Rimum3lOMHTg,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
Sundus Recruitment and Outsourcing Services,sundusglobal.com,https://www.sundusglobal.com/,ChIJlwBdcvVmXj4RKM7ThjX9yl4,Abu Dhabi,Recruiter,Prestige Tower 17 - 18th Floor - شارع ٧٩ - near Capital Mall - Mohamed Bin Zayed City - Abu Dhabi - United Arab Emirates,,+971 2 672 9100,4.4,464,https://www.google.com/maps/search/?api=1&query=Sundus%20Recruitment%20and%20Outsourcing%20Services&query_place_id=ChIJlwBdcvVmXj4RKM7ThjX9yl4,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:45.170Z
Sustainable Architectural and Engineering Consultancy,,,ChIJw6XmTthdXz4RerFlMozF2jY,Dubai,Engineering consultant,Latifa Tower - Trade Center First - Dubai - United Arab Emirates,,+971 4 228 5006,4.8,6,https://www.google.com/maps/search/?api=1&query=Sustainable%20Architectural%20and%20Engineering%20Consultancy&query_place_id=ChIJw6XmTthdXz4RerFlMozF2jY,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:48.893Z
Talal Market - Al Mina St - M114,talalgroupintl.com,https://www.talalgroupintl.com/,ChIJ5Qr0wgNDXz4RcWkG0M8_ljw,Dubai,Supermarket,Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 398 6106,4.1,170,https://www.google.com/maps/search/?api=1&query=Talal%20Market%20-%20Al%20Mina%20St%20-%20M114&query_place_id=ChIJ5Qr0wgNDXz4RcWkG0M8_ljw,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.989Z
TalaweenInteriors,talaween.ae,https://talaween.ae/,ChIJt2VLbtEH0EYRGbMVdBBLswA,Abu Dhabi,Interior architect office,,,+971 55 322 2411,,,https://www.google.com/maps/search/?api=1&query=TalaweenInteriors&query_place_id=ChIJt2VLbtEH0EYRGbMVdBBLswA,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:45.170Z
